,ASIN,Nom du produit,Marque,COGS,COGS LM (%),COGS SPLY (%),Unités,Unités LM (%),Unités SPLY (%),Retours,Retours LM (%),Retours SPLY (%),Source (Fabrication ou Approvisionnement),is_in_vendor_central,Item no.,EAN,Item,Extras,Size,Description Item,Cat. 1,Cat. 2,Cat. 3,Cat. 4,Visible,Title Content,Variations,Brand store URL,Images,Videos,AI summary,Code,Catalogue,Ads Impressions CM,Ads Clicks CM,Ads CTR CM,Ads Units 14d CM,Ads Costs CM,Ads RoAS CM,Ads CVR CM,Sell-out CM,Sell-out PM,Total sell-out CM,Total sell-out PM,Units CM,Units PM,SRP,Margin,Replacements CM,Replacements PM,Stock,Stock value,Total stock,Total stock value,Reviews,Avg. stars,Stars,Coverage,Rank 1,Rank 2,Buy Box,Buy Box PM,Days not Buy Box,Views CM,Views PM,CVR CM,CVR PM,is_in_amvisor,Net PPM,Net PPM SPLY,extract_date,annee,mois
303,B000EOPSRM,"Hama Pochette (pour 40 CD/DVD/Blu-Ray, classeur de Rangement, Gain de Place pour Le Bureau, Le Salon et la Maison, étuis de Transport) Noir",Hama,115.83,-86.96,91.68,21.0,-86.79,75.0,1.0,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,64.48,60.27858278021875,2024-02,2024,2
304,B000EOPTEY,Hama-j-Straps Bijoux de téléphone Portable Snoopy Surf,Hama,,,,,,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,2024-02,2024,2
305,B000EOQT48,"Hama Monopode Star 78 Mono (unidirectionnel léger à tête à Trois Voies, 61-176 cm, 3D) Champagne",Hama,121.92,-45.54,554.08,6.0,-45.45,500.0,1.0,0.0,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,25.91,22.963750775502966,2024-02,2024,2
306,B000EORX52,"Hama Boîtier Slim (pour CD et disques Blu-Ray, Ultra Mince, avec Une Feuille pour la Couverture, Lot de 25) Transparent",Hama,602.62,45.0,4241.64,58.0,45.0,2800.0,1.0,0.0,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,42.33,52.6296158149944,2024-02,2024,2
307,B000EORX5W,"Hama 00033833 Pochette, Noir (pour 120 CD/DVD/Blu-ray, classeur de rangement, gain de place pour le bureau, le salon et la maison, étuis de transport)",Hama,1018.4,3.09,-48.62,114.0,2.7,-54.22,2.0,100.0,-71.43,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,62.9,58.35420725484738,2024-02,2024,2
308,B000EOVQCS,"Hama Pochettes de Protection Doubles (en Plastique, pour CD/DVD/Blu-Ray, 2 CD par Pochette, Lot de 50) Blanc/Transparent",Hama,158.22,-15.63,465.27,27.0,-15.63,285.71,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,53.29,64.79815175097276,2024-02,2024,2
309,B000EOVQI2,"Hama Boîtier CD Slim, Lot de 10, Transparent",Hama,193.17,17.93,172.07,61.0,17.31,144.0,11.0,1000.0,1000.0,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,56.83,68.85146595590017,2024-02,2024,2
310,B000EOVQIM,"Hama Pochette (pour 80 CD/DVD/Blu-Ray, classeur de Rangement, Gain de Place pour Le Bureau, Le Salon et la Maison, étuis de Transport) Noir",Hama,25.17,-72.73,-82.19,3.0,-72.73,-85.0,,-100.0,-100.0,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,53.98,48.49083722601509,2024-02,2024,2
311,B000EOVQIW,"Hama Pochette (pour 160 CD/DVD/Blu-ray, classeur de rangement, gain de place pour le bureau, le salon et la maison, étuis de transport) Noir",Hama,251.04,6.67,77.34,16.0,6.67,60.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,48.12,48.977099236641216,2024-02,2024,2
312,B000EOVQQ4,Hama Étui de Protection pour Samsung SGH-X660,Hama,,,,,,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,2024-02,2024,2
313,B000EOW78A,"Hama Tissu de recouvrement acoustique (laisse passer le son, perméable) Noir",Hama,147.48,97.03,77.34,10.0,100.0,66.67,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,50.73,51.602075068660355,2024-02,2024,2
314,B000EOW7EE,"Hama Kit de panneaux isolants (1 porte, très épais pour une meilleure isolation, auto-adhésifs, Jeu de 4) Noir",Hama,210.96,-37.93,32.53,18.0,-37.93,28.57,1.0,,-50.0,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,54.46,53.676325645574614,2024-02,2024,2
315,B000EW5338,"Hama Microphone (Jack 3,5mm, pour ordinateur portable, Col de cigne) Noir",Hama,,,-100.0,,,-100.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-02,2024,2
316,B000FNO03K,"THOMSON Microphone Dynamique M150 (fiche Jack 3,52 mm, Longueur de câble 3 m, Party) Noir",Thomson,93.73,-22.22,-10.25,7.0,-22.22,-22.22,1.0,,-50.0,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,34.91,39.3263489917765,2024-02,2024,2
317,B000FNO03U,"Thomson Microphone dynamique M151 (avec connecteur XLR, fiche jack 6,35 mm, longueur de câble 3 m, Karaoké) Gris",Thomson,,,-100.0,,,-100.0,,,-100.0,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-02,2024,2
318,B000FNO044,"Thomson Microphone dynamique M152 (avec connecteur XLR, fiche jack 6,35 mm, longueur de câble 3 m, Vocal) Noir",Thomson,,-100.0,-100.0,,-100.0,-100.0,,,-100.0,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-02,2024,2
319,B000GIGR4O,"Hama Mini microphone pour ordinateur portable (seulement 23 x 32 mm, métal précieux) Argent",Hama,28.89,682.93,-2.92,10.0,900.0,25.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,63.99,44.741994126695566,2024-02,2024,2
320,B000HWYAL6,"Hama Support universel (pour véhicule, support, pour vitre/grille de ventilation) Noir",Hama,,,,,,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,2024-02,2024,2
321,B000IH1W20,"Hama Lecteur USB 2.0 ""35en1"" (USB, lecteur cartes multiples, Lecteur de carte SD, SDHC, SDXC, Type I / II CF, MMC) Bleu",Hama,52.0,60.0,-66.76,8.0,60.0,-68.0,,,-100.0,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,61.37,57.923548843794244,2024-02,2024,2
322,B000JFVCK8,"Hama Adaptateur secteur (prise de voyage pour : Amérique, apon, Canada, Brésil, Thaïlande, ... adapté aux apparails avec fiche Euro) Blanc",Hama,2.59,-66.67,,1.0,-66.67,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,82.8,45.29788281634662,2024-02,2024,2
323,B000JIA7YW,"Hama Boîtier Standard (pour 6 DVD, Convient également aux CD et disques Blu-Ray, avec Film pour l'insertion de la Jaquette, Lot de 3) Noir",Hama,52.8,-8.33,500.0,11.0,-8.33,450.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,55.32,60.11083342388351,2024-02,2024,2
324,B000JIA7ZG,"Hama Pochette (pour 304 CD/DVD/Blu-ray, classeur de rangement, gain de place pour le bureau, le salon et la maison, étuis de transport) Noir",Hama,,-100.0,-100.0,,-100.0,-100.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-02,2024,2
325,B000JIA828,"Hama Pochettes de protection (en papier pour CD/DVD/Blu-Ray, lot de 100) Bleu/Vert/Orange/Rouge/Jaune",Hama,5.43,-75.0,-73.12,1.0,-75.0,-75.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,46.37,46.885743174924166,2024-02,2024,2
326,B000K67ZD4,"Hama Support ""X"" à roulettes (pour Les Tours PC Les Plus Populaires, jusqu'à 25,5 cm de Large) Noir",Hama,34.18,49.91,-81.92,3.0,50.0,-83.33,,,-100.0,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,54.48,52.852153667054715,2024-02,2024,2
327,B000K985GC,"Hama Boîtier Standard (pour DVD, Convient également aux CD et aux Blu-Ray, avec Film pour l'insertion de la Jaquette, Lot de 30) Noir",Hama,126.18,-57.14,-69.73,9.0,-57.14,-72.73,,,-100.0,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,55.81,54.32687627762095,2024-02,2024,2
328,B000KJOLUQ,"Hama Cadre photo Clip-Fixe (sans bordure, 60 x 80 cm, Reflex) Blanc",Hama,11.49,0.0,-44.49,1.0,0.0,-50.0,,,-100.0,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,77.23,61.5378486055777,2024-02,2024,2
329,B000KJPE4I,"Hama Cadre photo ""Clip-Fixe"" (sans bordure, 70 x 100 cm, Reflex) Blanc",Hama,,,,,,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,2024-02,2024,2
330,B000KZ75H6,"Hama Cadre photo en plastique Sevilla (taille du Cadre de 70 x 100 cm avec bordure de 13 mm x 20 mm, pour une photo de 50 x 70 cm) Noir",Hama,,-100.0,,,-100.0,,,-100.0,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-02,2024,2
331,B000KZAV4U,"Hama Cadre photo en plastique ""Sevilla"" (taille du Cadre de 62 x 93 cm avec bordure de 13 mm x 20 mm, pour une photo de 42 x 60 cm) Noir",Hama,,,,,,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,2024-02,2024,2
332,B000L0W12E,"Adaptateur automobile pour CD/MD/MP3, Noir",Hama,143.13,-27.78,54.85,13.0,-27.78,30.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,22.09,18.34260566304077,2024-02,2024,2
333,B000L0X2R2,Hama Adaptateur d'antenne (pour Audi/Seat/Volkswagen) Noir/Argent/Bleu,Hama,10.66,,131.74,2.0,,100.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,70.8,71.63816654861884,2024-02,2024,2
334,B000L10VLQ,Hama Vide-poche (format DIN) Noir,Hama,,-100.0,-100.0,,-100.0,-100.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-02,2024,2
335,B000L9MBGQ,"Hama Album CD/DVD/Blu-Ray (pour 28 CD/DVD/Blu-ray, construction stable avec panneaux latéraux en bois) Noir/Marron",Hama,,,-100.0,,,-100.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-02,2024,2
336,B000L9MVP2,"Hama Chemin de câbles (bande en PVC/Aluminium pour montage mural TV ou au sol, cache-câble demi-rond, 100 x 7 x 2,1 cm, entrée de câble jusqu'à 8 câbles) Blanc",Hama,,,-100.0,,,-100.0,,,-100.0,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-02,2024,2
337,B000L9MVPC,"Hama Chemin de câbles (bande en PVC/Aluminium pour montage mural TV ou au sol, cache-câble demi-rond, 100 x 3,5 x 0,9 cm, entrée de câble jusqu'à 2 câbles) Gris",Hama,33.64,-39.71,,5.0,-37.5,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,65.24,39.48435514131816,2024-02,2024,2
338,B000L9MVPM,"Hama Chemin de câbles (Bande en PVC/Aluminium pour Montage Mural TV ou au Sol, Cache-câble Demi-Rond, 100 x 3,5 x 0,9 cm, entrée de câble jusqu'à 2 câbles) Blanc",Hama,23.88,-76.92,7.42,3.0,-76.92,0.0,,-100.0,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,49.73,52.7247667514843,2024-02,2024,2
339,B000L9NJ3K,"Hama Oreillette-micro pour téléphone sans fil (casque à pince sans fil, pour une oreille, jack 2,5mm) Noir/Chrome",Hama,,-100.0,-100.0,,-100.0,-100.0,,,-100.0,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-02,2024,2
340,B000L9PSVG,"Hama Pochettes de classeurs pour CD-ROM, DIN A4, Lot de 10",Hama,13.36,93.06,3.73,2.0,100.0,0.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,49.96,50.5668016194332,2024-02,2024,2
341,B000L9RQJ8,"Hama Adaptateur Cassette Automobile (pour Smartphones, lecteurs MP3/CD, Jack 3,5 mm, Car Cassette Adapter) Noir",Hama,,,-100.0,,,-100.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-02,2024,2
342,B000L9RXRS,"Hama Testeur de batteries/piles ""BT2"" (Testeur de batterie Universel pour piles et batteries, appareil de test avec afficheur LCD de la tension résiduelle et test de la pile bouton) Gris",Hama,,-100.0,-100.0,,-100.0,-100.0,,,-100.0,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-02,2024,2
343,B000L9SAWK,"Hama Tube pour câbles ""Flex Duct"" (cache-câbles en PVC, 180 x 3 x 1 cm, autocollant, protection de câble flexible avec bandes adhésives, conduit de sol pour 3 câbles, peut être découpé) Argent",Hama,,,,,,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,2024-02,2024,2
344,B000LRHKP0,"Hama Cadre photo ""Clip-Fixe"" (sans bordure, 62 x 93 cm, Reflex) Blanc",Hama,,-100.0,-100.0,,-100.0,-100.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-02,2024,2
345,B000LRIYF0,"Hama Cadre photo en plastique ""Décor Sevilla"" (taille du Cadre de 70 x 100 cm avec bordure de 13 mm x 20 mm, pour une photo de 50 x 70 cm) Argent Mat",Hama,43.04,,,2.0,,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,56.57,36.13080411317621,2024-02,2024,2
346,B000LRL1U0,"Hama Cadre photo ""Clip-Fixe"" (sans bordure, 60 x 80 cm, Anti-Reflex) Blanc",Hama,,-100.0,,,-100.0,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-02,2024,2
347,B000LY4ACO,"Hama Répartiteur de puissance 1/5 ""Techline"" (Powersplitter, 1 entrée, 5 sorties) Bleu/Or/Transparent",Hama,,-100.0,-100.0,,-100.0,-100.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-02,2024,2
348,B000LY4WV8,"Hama Support de fixation universel (pour véhicule, pour MP3, Ipod, Téléphone) Noir",Hama,,-100.0,-100.0,,-100.0,-100.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-02,2024,2
349,B000LY7332,"Hama Repose-Poignets (avec Rembourrage en Mousse/Mains pour Ordinateur avec Stylet ou Souris, 105 x 75 x 25 mm, Ergonomique, utilisable avec Un Tapis de Souris) Anthracite",Hama,,,-100.0,,,-100.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-02,2024,2
350,B000N8UX88,"Hama Trépied Appareil Photo Star 20""",Hama,41.51,-53.86,347.79,12.0,-53.85,300.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,68.13,70.1503294892916,2024-02,2024,2
351,B000N94K22,"Hama Pochette (pour 64 CD/DVD/Blu-ray, classeur de rangement, gain de place pour le bureau, le salon et la maison, étuis de transport) Noir",Hama,107.27,-43.33,-78.83,17.0,-43.33,-80.68,,,-100.0,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,63.9,57.26319562684829,2024-02,2024,2
352,B000NQQ3J8,"Hama Rouleau adhésif ""Quick-Fix"" (ruban adhésif de 8mm x 12m, double face, rechargeable, pour photos, scrapbooking,...) rouge",Hama,3.86,7.82,-46.09,1.0,0.0,-50.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,47.22,46.49468294604174,2024-02,2024,2
353,B000NRTREU,"Hama Rallonge pour Allume-Cigare (1,5m, fusible 8A, 12-24 V, Convient également pour Les camions) Noir",Hama,19.23,0.0,-78.01,3.0,0.0,-80.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,60.47,57.77204547625872,2024-02,2024,2
354,B000NRU88E,"Hama Jeu de tournevis (pour appareils electroniques, montre, Lunettes, Maquettisme, Téléphone, Ordinateur, 12 inserts amovibles (Phillips, Torx, Pentalob), ensemble d'outils, 14 pièces) Noir/Argent",Hama,33.89,11.66,-28.32,4.0,0.0,-33.33,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,59.48,57.93318398753287,2024-02,2024,2
355,B000NRVR7A,"Hama Répartiteur double pour prise allume-cigare (180°, 12V, avec écran à LED)",Hama,52.85,132.51,-15.45,7.0,133.33,-30.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,50.68,53.207349081364825,2024-02,2024,2
356,B000OS1ETO,"Câble d'antenne, Coax mâle - Coax Femelle, 75dB, Blanc, 3,00m",Hama,22.54,-42.06,95.32,14.0,-44.0,75.0,,-100.0,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,77.95,88.90282846715328,2024-02,2024,2
357,B000P3M79O,Hama 20596 Tunnel souple pour cable 12 mm Gris,Hama,,,-100.0,,,-100.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-02,2024,2
358,B000PGIK6K,"Hama Adaptateur de prise de courant (adaptateur de contact, jusqu'à 3500 watts, protection enfant, avec interrupteur marche/arrêt) Blanc",Hama,5.12,-33.33,-98.55,2.0,-33.33,-98.52,,,-100.0,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,87.17,60.496911652439444,2024-02,2024,2
359,B000PGSB7I,"Hama Station météo ""EWS-800"" (sonde extérieure, thermomètre, hygromètre, baromètre, portée 100 m, mesure la température intérieure/extérieure, horloge radio DFC, horloge murale) Noir/Argent/Blanc",Hama,31.71,,-81.5,1.0,,-83.33,1.0,0.0,0.0,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,58.09,50.31179629308851,2024-02,2024,2
360,B000S8B51C,"Hama Pochettes-classeurs (pour CD/DVD, Couvre classeur à Anneaux, 2 par Pochette, Lot de 50) Blanc/Transparent",Hama,31.8,,545.03,6.0,,500.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,60.44,43.05149939454377,2024-02,2024,2
361,B000S8FNTM,"Hama E 80 Enceintes pour Ordinateur - Système Stéréo 2.0, Haut-Parleurs Alimentés en USB, Connexion Jack 3.5mm, Sortie Casque - Noir",Hama,254.24,-26.32,-10.47,28.0,-26.32,-22.22,2.0,100.0,0.0,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,57.21,57.8989980771177,2024-02,2024,2
362,B000TCQPWG,"Hama Boîtier Slim (pour CD et disques Blu-ray, ultra mince, avec une feuille pour la couverture, lot de 20) Noir/Transparent",Hama,215.1,6.66,219.95,32.0,6.67,190.91,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,45.75,49.83660130718954,2024-02,2024,2
363,B000TSO2AM,"Hama Pochette (pour 104 CD/DVD/Blu-Ray, classeur de Rangement, Gain de Place pour Le Bureau, Le Salon et la Maison, étuis de Transport) Noir",Hama,93.34,-40.93,12.85,13.0,-40.91,0.0,1.0,,0.0,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,63.81,61.46214602196109,2024-02,2024,2
364,B000UL2MNM,"Hama Coupeuse à molette ""Easy Cut R 320"" (Massicot, 5 mm, 32 cm, 0,5 mm) Noir/Argent",Hama,,-100.0,,,-100.0,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-02,2024,2
365,B000V7MUQY,"Hama Album Photo Naissance 29x32cm Baby Feel (200 photos 10x15cm à coller, 60 pages blanches vierges, intercalaire Papier Cristal, Album Scrapbooking DIY Livre photo à Personnaliser, Motif Bébé) Beige",Hama,15.76,,,2.0,,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,33.28,24.971861634276284,2024-02,2024,2
366,B000V8QPQ4,"hama hama Câble d'antenne, prise coaxiale 75 db - prise coaxiale 10,0 m",Hama,146.16,-14.29,-49.52,36.0,-14.29,-53.25,1.0,0.0,-87.5,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,69.42,71.73710860803968,2024-02,2024,2
367,B000VE5QPY,"Hama Multimètre numérique ""EM393B""",Hama,,,-100.0,,,-100.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-02,2024,2
368,B000VE5XU2,"Hama Bloc multiprises ""Pro-S 60S"" (longueur de câble de 1,5 m, rotation de 45 degrés, prise multiple, en aluminium 6 prises) Noir/Argent",Hama,,,-100.0,,,-100.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-02,2024,2
369,B000VH3DTW,"Hama Câble enrouleur (roll-Up, prise pour mini-téléphone, stéréo, longueur de câble 110 cm, fiche mâle 3,5 mm stéréo - fiche mâle 3,5 mm) Noir/Or",Hama,,,-100.0,,,-100.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-02,2024,2
370,B000VRAKX4,"Xavax Filtre moteur MF 01 (Filtre de protection pour moteur et aspirateur universel, découpable) Noir",xavax,131.6,-39.74,-55.18,47.0,-39.74,-58.41,1.0,,0.0,2_app,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,2024-02,2024,2
371,B000VRANHM,"Hama Album, Bleu, 28 x 24 cm",Hama,5.63,-66.67,-95.2,1.0,-66.67,-95.65,,-100.0,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,66.33,63.33428816957892,2024-02,2024,2
372,B000VRANHW,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages noires, à spirale) Noir 00090145",Hama,345.19,-5.79,-59.15,65.0,-5.8,-62.86,1.0,0.0,-90.0,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,58.78,62.399150743099796,2024-02,2024,2
373,B000VRANI6,"Hama Fine Art Bordeaux 50 Pages Noires/à spirales090144, Bordeaux, 36 x 32 cm",Hama,42.65,-0.09,-44.14,5.0,0.0,-50.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,61.67,59.79831280907592,2024-02,2024,2
374,B000VRCKRI,"Hama Album, Bordeaux, 24 x 17 cm",Hama,,,-100.0,,,-100.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2024-02,2024,2
375,B000VRCKS2,"Hama Album Photo Fine Art (Format 24 x 17 cm, 50 Pages Noires, à Spirale) Bleu",Hama,3.93,0.0,-81.7,1.0,0.0,-83.33,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,72.65,66.02744705989276,2024-02,2024,2
376,B000VRCKT6,"Hama Album Photo ""Fine Art"" (format 36 x 32 cm, 50 pages noires, à spirale) Bleu",Hama,42.59,-43.9,82.48,5.0,-44.44,66.67,,-100.0,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,60.53,57.89020657995409,2024-02,2024,2
