,ASIN,Nom du produit,Marque,COGS,COGS LM (%),COGS SPLY (%),Unités,Unités LM (%),Unités SPLY (%),Retours,Retours LM (%),Retours SPLY (%),Source (Fabrication ou Approvisionnement),is_in_vendor_central,Item no.,EAN,Item,Extras,Size,Description Item,Cat. 1,Cat. 2,Cat. 3,Cat. 4,Visible,Title Content,Variations,Brand store URL,Images,Videos,AI summary,Code,Catalogue,Ads Impressions CM,Ads Clicks CM,Ads CTR CM,Ads Units 14d CM,Ads Costs CM,Ads RoAS CM,Ads CVR CM,Sell-out CM,Sell-out PM,Total sell-out CM,Total sell-out PM,Units CM,Units PM,SRP,Margin,Replacements CM,Replacements PM,Stock,Stock value,Total stock,Total stock value,Reviews,Avg. stars,Stars,Coverage,Rank 1,Rank 2,Buy Box,Buy Box PM,Days not Buy Box,Views CM,Views PM,CVR CM,CVR PM,is_in_amvisor,Net PPM,Net PPM SPLY,extract_date,annee,mois
276,B000V7MUQY,"Hama Album Photo Naissance 29x32cm Baby Feel (200 photos 10x15cm à coller, 60 pages blanches vierges, intercalaire Papier Cristal, Album Scrapbooking DIY Livre photo à Personnaliser, Motif Bébé) Beige",Hama,,,-100.0,,,-100.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2025-02,2025,2
277,B000V8QPQ4,"hama hama Câble d'antenne, prise coaxiale 75 db - prise coaxiale 10,0 m",Hama,397.88,53.13,172.22,98.0,53.13,172.22,2.0,,100.0,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,64.42,67.81052631578947,2025-02,2025,2
278,B000VRAKX4,"Xavax Filtre moteur MF 01 (Filtre de protection pour moteur et aspirateur universel, découpable) Noir",xavax,,,-100.0,,,-100.0,,,-100.0,2_app,True,00110241,4047443001917,Xavax Filtre moteur MF 01,Noir,,NOT ACTIVE,Home & Office,Domestic Appliance,Home,Cleaning,Yes,"Xavax Filtre moteur MF 01 (Filtre de protection pour moteur et aspirateur universel, découpable) Noir",B000VRAKX4 B0015LCJ3O,,3.0,,"Les clients sont satisfaits de l'efficacité du filtre d'aspirateur. Ils le décrivent comme impeccable, adaptable et offrant une excellente filtration. De plus, ils mentionnent qu'il convient bien aux vieux aspirateurs Miel. Le produit se découpe facilement pour convenir à la dimension souhaitée.

Aspect positif de Efficacité
Aspect positif de Adaptabilité
Aspect positif de Filtration
Aspect positif de Découpe facile",EOL,STO,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,5.49,76.2,0.0,0.0,0.0,0.0,0.0,0.0,58.0,4.4,462.0,,31035.0,107.0,universclub,,321.0,,,,,True,,,2025-02,2025,2
279,B000VRANHM,"Hama Album, Bleu, 28 x 24 cm",Hama,,-100.0,-100.0,,-100.0,-100.0,,,,1_fab,True,00090147,4007249901477,"Hama Album à spirale ""Fine Art""",Bleu,28 x 24 cm50 pages noires,REGULAR,Picture World,Album,Photo Storage & Presentation,Albums,Yes,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages noires, à spirale) Bleu",B000VRANHM B000VRANHW B000VRANI6 B000VRCKRI B000VRCKS2 B000VRCKT6 B000VRE3T6 B000VRFBM4 B000Z1UORI B001UBBJC6 B001UBBJD0 B001UBD140 B001UBD14U B001UBD17C B001UBEV3U B001UBEV4O B001UBGSZE B001UBIN7K B009HSQ3ES B009HSQ3OS B009HSQ3YS B009HSQ45G B009HSQ4JM B009TLAOA2 B009TLAOW0 B009TLAPLK B009TLAQ3M B009X8SBUQ B009X8SCV4 B009X8SDUO B009X8SEOO B009X8SFSY B009X8SIV8 B00F2BNE82 B00SL6I214 B00SL6I2WI B017JY4RG2 B017JY4RYO B017JY4U5K B017JY4WEY B017JY56TY B017JY580G B017JY5APO B017JY5E7S B017JY5EF0 B0186CU9A4 B0186D2GQS B01BBTCVKA B01BBTCVOQ B01N4C15H5 B01NCK7ZL3 B075RGTRF5 B075RGXBTD B075RH8PTF B075RHN1M4 B075RJLTJW B07622NTQ1 B07CQ99GFZ B07CQCWLFL B07F5RFZNL B07GL8PS46 B07GLF5SMF B07NH1D45D B07NH2ZXQ6 B07SXLSXQZ B07ZPFD8PJ B08LP7G1DT,,9.0,,"Les clients apprécient la qualité du produit, le décrivant comme solide et bien fini. Ils trouvent également son apparence jolie et classe. De plus, ils mentionnent que le rapport qualité-prix est excellent. Certains soulignent sa conformité aux attentes et qu'il correspond totalement à leurs attentes. D'autres sont satisfaits de sa praticité.

Aspect positif de Qualité
Aspect positif de Apparence
Aspect positif de Rapport qualité-prix
Aspect positif de Conformité
Aspect positif de Praticité
Aspect mixte de Taille
Aspect mixte de Capacité
Aspect mixte de Épaisseur des pages",PR,STO,,,,,,,,0.0,0.0,0.0,5.94,0.0,0.0,11.49,57.7,0.0,0.0,0.0,0.0,0.0,0.0,7172.0,4.5,32375.0,,2975.0,3.0,Amazon,100.0,,,69.0,,1.45,True,0.0,0.0,2025-02,2025,2
280,B000VRANHW,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages noires, à spirale) Noir 00090145",Hama,19.2,-87.14,-94.44,4.0,-87.1,-93.85,2.0,,100.0,1_fab,True,00090145,4007249901453,"Hama Album à spirale ""Fine Art""",Noir,28 x 24 cm50 pages noires,REGULAR,Picture World,Album,Photo Storage & Presentation,Albums,Yes,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages noires, à spirale) Noir",B000VRANHM B000VRANHW B000VRANI6 B000VRCKRI B000VRCKS2 B000VRCKT6 B000VRE3T6 B000VRFBM4 B000Z1UORI B001UBBJC6 B001UBBJD0 B001UBD140 B001UBD14U B001UBD17C B001UBEV3U B001UBEV4O B001UBGSZE B001UBIN7K B009HSQ3ES B009HSQ3OS B009HSQ3YS B009HSQ45G B009HSQ4JM B009TLAOA2 B009TLAOW0 B009TLAPLK B009TLAQ3M B009X8SBUQ B009X8SCV4 B009X8SDUO B009X8SEOO B009X8SFSY B009X8SIV8 B00F2BNE82 B00SL6I214 B00SL6I2WI B017JY4RG2 B017JY4RYO B017JY4U5K B017JY4WEY B017JY56TY B017JY580G B017JY5APO B017JY5E7S B017JY5EF0 B0186CU9A4 B0186D2GQS B01BBTCVKA B01BBTCVOQ B01N4C15H5 B01NCK7ZL3 B075RGTRF5 B075RGXBTD B075RH8PTF B075RHN1M4 B075RJLTJW B07622NTQ1 B07CQ99GFZ B07CQCWLFL B07F5RFZNL B07GL8PS46 B07GLF5SMF B07NH1D45D B07NH2ZXQ6 B07SXLSXQZ B07ZPFD8PJ B08LP7G1DT,,9.0,2.0,"Les clients apprécient la qualité du produit, le décrivant comme solide et bien fini. Ils trouvent également son apparence jolie et classe. De plus, ils mentionnent que le rapport qualité-prix est excellent. Certains soulignent sa conformité aux attentes et qu'il correspond totalement à leurs attentes. D'autres sont satisfaits de sa praticité.

Aspect positif de Qualité
Aspect positif de Apparence
Aspect positif de Rapport qualité-prix
Aspect positif de Conformité
Aspect positif de Praticité
Aspect mixte de Taille
Aspect mixte de Capacité
Aspect mixte de Épaisseur des pages",PR,STO,,,,,,,,19.2,62.91,19.2,149.31,4.0,13.0,11.49,64.0,0.0,0.0,253.0,1215.42,292.0,1412.31,7175.0,4.5,32375.0,25.0,2975.0,3.0,universclub,85.7,3.0,171.0,271.0,2.34,11.44,True,70.45,63.08766902480523,2025-02,2025,2
281,B000VRANI6,"Hama Fine Art Bordeaux 50 Pages Noires/à spirales090144, Bordeaux, 36 x 32 cm",Hama,85.34,-9.05,100.09,10.0,-9.09,100.0,,,,1_fab,True,00090144,4007249901446,"Hama Album à spirale ""Fine Art""",Bordeaux,36 x 32 cm50 pages noires,REGULAR,Picture World,Album,Photo Storage & Presentation,Albums,Yes,"Hama Album Photo ""Fine Art"" (format 36 x 32 cm, 50 pages noires, à spirale) Bordeaux",B000VRANHM B000VRANHW B000VRANI6 B000VRCKRI B000VRCKS2 B000VRCKT6 B000VRE3T6 B000VRFBM4 B000Z1UORI B001UBBJC6 B001UBBJD0 B001UBD140 B001UBD14U B001UBD17C B001UBEV3U B001UBEV4O B001UBGSZE B001UBIN7K B009HSQ3ES B009HSQ3OS B009HSQ3YS B009HSQ45G B009HSQ4JM B009TLAOA2 B009TLAOW0 B009TLAPLK B009TLAQ3M B009X8SBUQ B009X8SCV4 B009X8SDUO B009X8SEOO B009X8SFSY B009X8SIV8 B00F2BNE82 B00SL6I214 B00SL6I2WI B017JY4RG2 B017JY4RYO B017JY4U5K B017JY4WEY B017JY56TY B017JY580G B017JY5APO B017JY5E7S B017JY5EF0 B0186CU9A4 B0186D2GQS B01BBTCVKA B01BBTCVOQ B01N4C15H5 B01NCK7ZL3 B075RGTRF5 B075RGXBTD B075RH8PTF B075RHN1M4 B075RJLTJW B07622NTQ1 B07CQ99GFZ B07CQCWLFL B07F5RFZNL B07GL8PS46 B07GLF5SMF B07NH1D45D B07NH2ZXQ6 B07SXLSXQZ B07ZPFD8PJ B08LP7G1DT,,8.0,,"Les clients apprécient la qualité du produit, le décrivant comme solide et bien fini. Ils trouvent également son apparence jolie et classe. De plus, ils mentionnent que le rapport qualité-prix est excellent. Certains soulignent sa conformité aux attentes et qu'il correspond totalement à leurs attentes. D'autres sont satisfaits de sa praticité.

Aspect positif de Qualité
Aspect positif de Apparence
Aspect positif de Rapport qualité-prix
Aspect positif de Conformité
Aspect positif de Praticité
Aspect mixte de Taille
Aspect mixte de Capacité
Aspect mixte de Épaisseur des pages",PR,STO,,,,,,,,17.06,8.53,85.34,93.83,2.0,1.0,17.49,47.3,0.0,0.0,4.0,34.12,11.0,93.88,7175.0,4.5,32375.0,3.0,2975.0,3.0,Amazon,95.2,,42.0,85.0,23.81,12.94,True,61.07,61.438631790744466,2025-02,2025,2
282,B000VRCKS2,"Hama Album Photo Fine Art (Format 24 x 17 cm, 50 Pages Noires, à Spirale) Bleu",Hama,3.93,0.0,0.0,1.0,0.0,0.0,2.0,,,1_fab,True,00090152,4007249901521,"Hama Album à spirale ""Fine Art""",Bleu,24 x 17 cm50 pages noires,REGULAR,Picture World,Album,Photo Storage & Presentation,Albums,Yes,"Hama Album Photo ""Fine Art"" (format 24 x 17 cm, 50 pages noires, à spirale) Bleu",B000VRANHM B000VRANHW B000VRANI6 B000VRCKRI B000VRCKS2 B000VRCKT6 B000VRE3T6 B000VRFBM4 B000Z1UORI B001UBBJC6 B001UBBJD0 B001UBD140 B001UBD14U B001UBD17C B001UBEV3U B001UBEV4O B001UBGSZE B001UBIN7K B009HSQ3ES B009HSQ3OS B009HSQ3YS B009HSQ45G B009HSQ4JM B009TLAOA2 B009TLAOW0 B009TLAPLK B009TLAQ3M B009X8SBUQ B009X8SCV4 B009X8SDUO B009X8SEOO B009X8SFSY B009X8SIV8 B00F2BNE82 B00SL6I214 B00SL6I2WI B017JY4RG2 B017JY4RYO B017JY4U5K B017JY4WEY B017JY56TY B017JY580G B017JY5APO B017JY5E7S B017JY5EF0 B0186CU9A4 B0186D2GQS B01BBTCVKA B01BBTCVOQ B01N4C15H5 B01NCK7ZL3 B075RGTRF5 B075RGXBTD B075RH8PTF B075RHN1M4 B075RJLTJW B07622NTQ1 B07CQ99GFZ B07CQCWLFL B07F5RFZNL B07GL8PS46 B07GLF5SMF B07NH1D45D B07NH2ZXQ6 B07SXLSXQZ B07ZPFD8PJ B08LP7G1DT,,9.0,,"Les clients apprécient la qualité du produit, le décrivant comme solide et bien fini. Ils trouvent également son apparence jolie et classe. De plus, ils mentionnent que le rapport qualité-prix est excellent. Certains soulignent sa conformité aux attentes et qu'il correspond totalement à leurs attentes. D'autres sont satisfaits de sa praticité.

Aspect positif de Qualité
Aspect positif de Apparence
Aspect positif de Rapport qualité-prix
Aspect positif de Conformité
Aspect positif de Praticité
Aspect mixte de Taille
Aspect mixte de Capacité
Aspect mixte de Épaisseur des pages",PR,STO,,,,,,,,3.93,3.93,3.93,3.93,1.0,1.0,8.49,44.5,0.0,0.0,3.0,11.79,4.0,15.72,7175.0,4.5,32375.0,9.7,1788.0,3.0,Amazon,100.0,,21.0,17.0,4.76,5.88,True,58.93,68.30088085303662,2025-02,2025,2
283,B000VRCKT6,"Hama Album Photo ""Fine Art"" (format 36 x 32 cm, 50 pages noires, à spirale) Bleu",Hama,8.53,-75.0,-79.97,1.0,-75.0,-80.0,,-100.0,,1_fab,True,00090142,4007249901422,"Hama Album à spirale ""Fine Art""",Bleu,36 x 32 cm50 pages noires,REGULAR,Picture World,Album,Photo Storage & Presentation,Albums,Yes,"Hama Album, Bleu, 36 x 32 cm",B000VRANHM B000VRANHW B000VRANI6 B000VRCKRI B000VRCKS2 B000VRCKT6 B000VRE3T6 B000VRFBM4 B000Z1UORI B001UBBJC6 B001UBBJD0 B001UBD140 B001UBD14U B001UBD17C B001UBEV3U B001UBEV4O B001UBGSZE B001UBIN7K B009HSQ3ES B009HSQ3OS B009HSQ3YS B009HSQ45G B009HSQ4JM B009TLAOA2 B009TLAOW0 B009TLAPLK B009TLAQ3M B009X8SBUQ B009X8SCV4 B009X8SDUO B009X8SEOO B009X8SFSY B009X8SIV8 B00F2BNE82 B00SL6I214 B00SL6I2WI B017JY4RG2 B017JY4RYO B017JY4U5K B017JY4WEY B017JY56TY B017JY580G B017JY5APO B017JY5E7S B017JY5EF0 B0186CU9A4 B0186D2GQS B01BBTCVKA B01BBTCVOQ B01N4C15H5 B01NCK7ZL3 B075RGTRF5 B075RGXBTD B075RH8PTF B075RHN1M4 B075RJLTJW B07622NTQ1 B07CQ99GFZ B07CQCWLFL B07F5RFZNL B07GL8PS46 B07GLF5SMF B07NH1D45D B07NH2ZXQ6 B07SXLSXQZ B07ZPFD8PJ B08LP7G1DT,,9.0,,"Les clients apprécient la qualité du produit, le décrivant comme solide et bien fini. Ils trouvent également son apparence jolie et classe. De plus, ils mentionnent que le rapport qualité-prix est excellent. Certains soulignent sa conformité aux attentes et qu'il correspond totalement à leurs attentes. D'autres sont satisfaits de sa praticité.

Aspect positif de Qualité
Aspect positif de Apparence
Aspect positif de Rapport qualité-prix
Aspect positif de Conformité
Aspect positif de Praticité
Aspect mixte de Taille
Aspect mixte de Capacité
Aspect mixte de Épaisseur des pages",PR,STO,,,,,,,,0.0,0.0,8.53,34.12,0.0,0.0,17.99,47.3,0.0,0.0,2.0,17.06,8.0,68.24,7175.0,4.5,32375.0,2.4,2975.0,3.0,Amazon,100.0,,39.0,82.0,2.56,4.88,True,61.09,60.74980111376293,2025-02,2025,2
284,B000VRE3T6,"Hama Album Photo Fine Art (Format 28 x 24 cm, 50 Pages Noires, à Spirale) Bordeaux",Hama,,-100.0,-100.0,,-100.0,-100.0,,,,1_fab,True,00090149,4007249901491,"Hama Album à spirale ""Fine Art""",Bordeaux,28 x 24 cm50 pages noires,REGULAR,Picture World,Album,Photo Storage & Presentation,Albums,Yes,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages noires, à spirale) Bordeaux",B000VRANHM B000VRANHW B000VRANI6 B000VRCKRI B000VRCKS2 B000VRCKT6 B000VRE3T6 B000VRFBM4 B000Z1UORI B001UBBJC6 B001UBBJD0 B001UBD140 B001UBD14U B001UBD17C B001UBEV3U B001UBEV4O B001UBGSZE B001UBIN7K B009HSQ3ES B009HSQ3OS B009HSQ3YS B009HSQ45G B009HSQ4JM B009TLAOA2 B009TLAOW0 B009TLAPLK B009TLAQ3M B009X8SBUQ B009X8SCV4 B009X8SDUO B009X8SEOO B009X8SFSY B009X8SIV8 B00F2BNE82 B00SL6I214 B00SL6I2WI B017JY4RG2 B017JY4RYO B017JY4U5K B017JY4WEY B017JY56TY B017JY580G B017JY5APO B017JY5E7S B017JY5EF0 B0186CU9A4 B0186D2GQS B01BBTCVKA B01BBTCVOQ B01N4C15H5 B01NCK7ZL3 B075RGTRF5 B075RGXBTD B075RH8PTF B075RHN1M4 B075RJLTJW B07622NTQ1 B07CQ99GFZ B07CQCWLFL B07F5RFZNL B07GL8PS46 B07GLF5SMF B07NH1D45D B07NH2ZXQ6 B07SXLSXQZ B07ZPFD8PJ B08LP7G1DT,,9.0,,"Les clients apprécient la qualité du produit, le décrivant comme solide et bien fini. Ils trouvent également son apparence jolie et classe. De plus, ils mentionnent que le rapport qualité-prix est excellent. Certains soulignent sa conformité aux attentes et qu'il correspond totalement à leurs attentes. D'autres sont satisfaits de sa praticité.

Aspect positif de Qualité
Aspect positif de Apparence
Aspect positif de Rapport qualité-prix
Aspect positif de Conformité
Aspect positif de Praticité
Aspect mixte de Taille
Aspect mixte de Capacité
Aspect mixte de Épaisseur des pages",PR,STO,,,,,,,,0.0,0.0,0.0,33.78,0.0,0.0,11.49,57.7,0.0,0.0,3.0,16.89,9.0,50.67,7175.0,4.5,32375.0,5.9,1788.0,3.0,Amazon,90.5,,,28.0,,21.43,True,0.0,0.0,2025-02,2025,2
285,B000VRFBM4,"Hama Album Photo ""Fine Art"" (format 36 x 32 cm, 50 pages noires, à spirale) Noir",Hama,322.35,-18.33,90.92,40.0,-18.37,90.48,2.0,100.0,,1_fab,True,00090140,4007249901408,"Hama Album à spirale ""Fine Art""",Noir,36 x 32 cm50 pages noires,REGULAR,Picture World,Album,Photo Storage & Presentation,Albums,Yes,"Hama Album Photo ""Fine Art"" (format 36 x 32 cm, 50 pages noires, à spirale) Noir",B000VRANHM B000VRANHW B000VRANI6 B000VRCKRI B000VRCKS2 B000VRCKT6 B000VRE3T6 B000VRFBM4 B000Z1UORI B001UBBJC6 B001UBBJD0 B001UBD140 B001UBD14U B001UBD17C B001UBEV3U B001UBEV4O B001UBGSZE B001UBIN7K B009HSQ3ES B009HSQ3OS B009HSQ3YS B009HSQ45G B009HSQ4JM B009TLAOA2 B009TLAOW0 B009TLAPLK B009TLAQ3M B009X8SBUQ B009X8SCV4 B009X8SDUO B009X8SEOO B009X8SFSY B009X8SIV8 B00F2BNE82 B00SL6I214 B00SL6I2WI B017JY4RG2 B017JY4RYO B017JY4U5K B017JY4WEY B017JY56TY B017JY580G B017JY5APO B017JY5E7S B017JY5EF0 B0186CU9A4 B0186D2GQS B01BBTCVKA B01BBTCVOQ B01N4C15H5 B01NCK7ZL3 B075RGTRF5 B075RGXBTD B075RH8PTF B075RHN1M4 B075RJLTJW B07622NTQ1 B07CQ99GFZ B07CQCWLFL B07F5RFZNL B07GL8PS46 B07GLF5SMF B07NH1D45D B07NH2ZXQ6 B07SXLSXQZ B07ZPFD8PJ B08LP7G1DT,,6.0,,"Les clients apprécient la qualité du produit, le décrivant comme solide et bien fini. Ils trouvent également son apparence jolie et classe. De plus, ils mentionnent que le rapport qualité-prix est excellent. Certains soulignent sa conformité aux attentes et qu'il correspond totalement à leurs attentes. D'autres sont satisfaits de sa praticité.

Aspect positif de Qualité
Aspect positif de Apparence
Aspect positif de Rapport qualité-prix
Aspect positif de Conformité
Aspect positif de Praticité
Aspect mixte de Taille
Aspect mixte de Capacité
Aspect mixte de Épaisseur des pages",PR,STO,,,,,,,,16.08,201.0,306.27,394.71,2.0,25.0,17.99,51.6,0.0,0.0,0.0,0.0,0.0,0.0,7175.0,4.5,32375.0,,2975.0,3.0,Amazon,71.4,,448.0,543.0,8.48,9.02,True,63.95,62.708374191017846,2025-02,2025,2
286,B000X1BGWM,"Hama Fiche universelle pour prises d' allume-cigares (fiche de sécurité 16 A prise allume-cigare, câbles jusqu'à 2 x 2,5 mm², 6V - 24V, avec serre-câble) Rouge/Noir",Hama,,,-100.0,,,-100.0,,,,1_fab,True,00086925,4007249869258,Hama Fiche universelle pour prises d' allume-cigares,Noir / Rouge,,NOT ACTIVE,Consumer Electronics,Mobile Entertainment & Car,Car,Car Chargers,Yes,"Hama Fiche universelle pour prises d' allume-cigares (fiche de sécurité 16 A prise allume-cigare, câbles jusqu'à 2 x 2,5 mm², 6V - 24V, avec serre-câble) Rouge/Noir",B000X1BGWM,,4.0,1.0,"Les clients sont satisfaits de la qualité et des fonctionnalités du produit. Ils le décrivent comme robuste, sans besoin de souder. L'installation est simple grâce aux vis cruciformes à l'intérieur. Le produit fonctionne bien pour les nouvelles prises allume-cigare, marche impeccable dès la première utilisation. De plus, ils mentionnent que le fusible et la fixation à vis sont également appréciés. Cependant, les avis sont partagés sur le prix.

Aspect positif de Qualité
Aspect positif de Facilité d'installation
Aspect positif de Fonctionnalité
Aspect positif de Compatibilité
Aspect positif de Fusible
Aspect positif de Fixation à vis
Aspect positif de Puissance
Aspect mixte de Prix",EOL,STO,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,10.99,30.6,0.0,0.0,0.0,0.0,0.0,0.0,273.0,4.2,1691.0,,512.0,5710.0,Amazon,,,21.0,,0.0,,True,0.0,0.0,2025-02,2025,2
287,B000X9VFWK,Xavax Réducteur de diamètre (pour hottes aspirantes de 150 mm sur 125 mm) Blanc,xavax,4.38,-83.33,-50.0,1.0,-83.33,-50.0,1.0,,,2_app,True,00110836,4047443005151,Xavax Réducteur de diamètre pour hottes aspirantes,Blanc,125-150 mm,REGULAR,Home & Office,Domestic Appliance,Installation & Maintenance,Connection & Installation,Yes,Xavax Réducteur de diamètre (pour hottes aspirantes de 150 mm sur 125 mm) Blanc,B000X9VFWK B0015K9MTY B0015KB19I B0015KFAIQ B002GQN1UC B0CPF22XLB B0CPF4HKX3,,3.0,,"Les clients sont satisfaits de la qualité du filtre, mentionnant qu'il est conforme et très efficace. Ils le trouvent bon rapport qualité-prix et pas cher. De plus, les clients soulignent que les dimensions conviennent bien aux hottes aspirantes. Le produit fait un excellent travail de filtration et convient parfaitement à l'usage recherché. Certains clients apprécient sa facilité d'installation et son découpe simple. D'autres ont des avis partagés sur son épaisseur.

Aspect positif de Rapport qualité-prix
Aspect positif de Qualité
Aspect positif de Dimensions
Aspect positif de Filtration
Aspect positif de Efficacité
Aspect positif de Facilité d'installation
Aspect positif de Découpe facile
Aspect mixte de Épaisseur",PR,STO,,,,,,,,0.0,26.28,0.0,0.0,0.0,6.0,8.49,57.1,0.0,0.0,2.0,8.76,0.0,0.0,83.0,4.5,4250.0,,8576.0,25.0,Amazon,100.0,,,,,,True,,,2025-02,2025,2
288,B000XA2YGK,"Xavax Hama Thermomètre analogique (à suspendre au réfrigérateur, congélateur, cave à vin, minibar, minimum -35 degrés, maximum 40 degrés) Blanc",xavax,15.48,0.0,-80.65,6.0,0.0,-80.65,,,,1_fab,True,00110822,4047443005014,Xavax Thermomètre analog. pr réfrigér.,Blanc,congélat. vertical,REGULAR,Home & Office,Domestic Appliance,Home,Cleaning,Yes,"Xavax Hama Thermomètre analogique (à suspendre au réfrigérateur, congélateur, cave à vin, minibar, minimum -35 degrés, maximum 40 degrés) Blanc",B000XA2YGK B0015C3LVW B002IK75DA B002IK8AWK B002IKBZWM B0053DXXJO B00CEVQE1C B017J9FOZA B0CL9YMSY1,,4.0,,"Les clients apprécient la fonctionnalité du thermomètre, notamment sa capacité à contrôler la température de différents appareils comme le réfrigérateur et le congélateur. Ils mentionnent qu'il est fiable et de bon rapport qualité-prix. De plus, ils trouvent que le produit est simple d'utilisation pour la cuisine et les vins. Le thermomètre est également compact et peu encombrant. Cependant, les avis sont partagés concernant sa précision et sa lisibilité.

Aspect positif de Fonctionnalité
Aspect positif de Fiabilité
Aspect positif de Rapport qualité-prix
Aspect positif de Facilité d'utilisation
Aspect positif de Taille compacte
Aspect mixte de Précision
Aspect mixte de Lisibilité",PR,STO,612.0,4.0,0.6536,2.0,0.08,150.0,50.0,15.48,15.48,15.48,15.48,6.0,6.0,4.49,57.5,0.0,0.0,7.0,18.06,7.0,18.06,1440.0,4.3,2224.0,3.0,11622.0,21.0,Stock Bureau Maison Bien-être,28.6,16.0,42.0,43.0,14.29,13.95,True,68.23,65.61207808443119,2025-02,2025,2
289,B000XA2YM4,"Xavax Amortisseur de vibrations (pour laveuse, sécheuse et lave-vaisselle, diamètre intérieur 4,5 cm, Jeu de 4) Blanc",xavax,5.38,0.0,-74.55,1.0,0.0,-75.0,,,,1_fab,True,00110879,4047443005588,Xavax Amortisseur de vibrations,Blanc,,REGULAR,Home & Office,Domestic Appliance,Installation & Maintenance,Connection & Installation,Yes,"Xavax Amortisseur de vibrations (pour laveuse, sécheuse et lave-vaisselle, diamètre intérieur 4,5 cm, Jeu de 4) Blanc",,,6.0,,,PR,STO,,,,,,,,5.38,0.0,5.38,5.38,1.0,0.0,10.99,41.3,0.0,0.0,0.0,0.0,1.0,5.38,93.0,4.2,401.0,,11962.0,4102.0,Amazon,100.0,,29.0,42.0,3.45,2.38,True,56.6,51.26347251154787,2025-02,2025,2
290,B000Y138NG,"Hama Boîtier CD ""Slim"" en polypropylène, lot de 20, Transparent",Hama,95.36,-38.46,-52.94,16.0,-38.46,-52.94,,,,1_fab,True,00011713,4007249117137,"Hama Boîtier CD ""Slim"" en polypropylène",Transparent,lot de 20,REGULAR,Consumer Electronics,Storage,Universal,Storage & Archiving,Yes,"Hama Boîtier CD ""Slim"" en polypropylène, lot de 20, Transparent",B000Y138NG B000Y13DPE,,1.0,,"Les clients apprécient le produit pour son excellente capacité de rangement. Ils mentionnent qu'il est super et parfait pour un gain de place, notamment pour les CD et DVD ainsi que les Blu-ray. De plus, ils soulignent sa conformité.

Aspect positif de Rangement
Aspect positif de Conformité",PR,STO,,,,,,,,89.4,154.96,89.4,154.96,15.0,26.0,10.99,34.9,0.0,0.0,103.0,613.88,104.0,614.16,16.0,4.4,66.0,18.3,114.0,105.0,Amazon,100.0,,68.0,191.0,22.06,13.61,True,65.76,62.22558667676004,2025-02,2025,2
291,B000Y13DPE,"Hama Boîtier CD Slim en polypropylène, Lot de 20, Assortiment de Couleurs",Hama,31.85,-37.5,66.67,5.0,-37.5,66.67,,,,1_fab,True,00011712,4007249117120,"Hama Boîtier CD ""Slim"" en polypropylène",Bleu / Orange / Rouge / Transparent / Vert,lot de 20,REGULAR,Consumer Electronics,Storage,Universal,Storage & Archiving,Yes,"Hama Boîtier CD ""Slim"" en polypropylène, lot de 20, assortiment de couleurs",B000Y138NG B000Y13DPE,,1.0,,"Les clients apprécient le produit pour son excellente capacité de rangement. Ils mentionnent qu'il est super et parfait pour un gain de place, notamment pour les CD et DVD ainsi que les Blu-ray. De plus, ils soulignent sa conformité.

Aspect positif de Rangement
Aspect positif de Conformité",NP,STO,,,,,,,,31.85,50.96,31.85,50.96,5.0,8.0,11.99,36.2,0.0,0.0,7.0,44.59,7.0,44.59,16.0,4.4,66.0,5.6,455.0,550.0,Amazon,100.0,,20.0,47.0,25.0,17.02,True,52.88,55.412344126584934,2025-02,2025,2
