,ASIN,Nom du produit,Marque,COGS,COGS LM (%),COGS SPLY (%),Unités,Unités LM (%),Unités SPLY (%),Retours,Retours LM (%),Retours SPLY (%),Source (Fabrication ou Approvisionnement),is_in_vendor_central,Item no.,EAN,Item,Extras,Size,Description Item,Cat. 1,Cat. 2,Cat. 3,Cat. 4,Visible,Title Content,Variations,Brand store URL,Images,Videos,AI summary,Code,Catalogue,Ads Impressions CM,Ads Clicks CM,Ads CTR CM,Ads Units 14d CM,Ads Costs CM,Ads RoAS CM,Ads CVR CM,Sell-out CM,Sell-out PM,Total sell-out CM,Total sell-out PM,Units CM,Units PM,SRP,Margin,Replacements CM,Replacements PM,Stock,Stock value,Total stock,Total stock value,Reviews,Avg. stars,Stars,Coverage,Rank 1,Rank 2,Buy Box,Buy Box PM,Days not Buy Box,Views CM,Views PM,CVR CM,CVR PM,is_in_amvisor,Net PPM,Net PPM SPLY,extract_date,annee,mois
631,B018VONYPY,"Hama Sonic Mobil 183 Enceintes pour Ordinateur - Système Stéréo 2.0, Haut-Parleurs Alimentés en USB, Connexion Jack 3.5mm - Noir/Rouge",Hama,164.31,18.23,-58.45,24.0,20.0,-52.94,2.0,100.0,100.0,1_fab,True,00173131,4047443304247,"Hama Enceinte pour ordinateur portable ""Sonic Mobil 183""",Noir,"Jack 3,52mm mâle",REGULAR,Computing & Tablet,Speakers/Microfones/Headsets,Desktop/Notebook,Speakers,Yes,"Hama Sonic Mobil 183 Enceintes pour Ordinateur - Système Stéréo 2.0, Haut-Parleurs Alimentés en USB, Connexion Jack 3.5mm - Noir/Rouge",B018VONYPY,,9.0,2.0,"Les clients apprécient le bon rapport qualité-prix de ces enceintes. Ils les trouvent compactes et utiles pour une télévision ou un PC portable. De plus, ils mentionnent que l'esthétique est mignonne. Cependant, les avis sont partagés concernant la qualité du son.

Aspect positif de Rapport qualité-prix
Aspect positif de Taille compacte
Aspect positif de Esthétique
Aspect mixte de Qualité du son",NP,STO,6467.0,53.0,0.8195,2.0,2.54,10.31,3.77,27.4,49.87,164.31,138.98,4.0,7.0,11.49,48.4,0.0,0.0,128.0,876.8,264.0,1808.4,1349.0,4.2,4868.0,24.9,76.0,79.0,Amazon,100.0,,285.0,324.0,8.42,6.17,True,54.92,53.54392122452959,2025-03,2025,3
632,B01A72KIHA,"Hama Cordon d’alimentation Euro (coudé à 90 degrés des deux côtés, fiche secteur vers prise double Euro 8 avec contact de protection de terre, coudé des deux côtés, 1,5 m) Noir",Hama,,,-100.0,,,-100.0,,,,1_fab,True,00137229,4047443009692,Hama Cordon d'alimentation Euro,Noir,"2-Pin-Coupling (double groove) / Fiche ""Euro"" mâle1,5 m",NOT ACTIVE,Consumer Electronics,Power/Electronics,Home,Power Supplies,Yes,"Hama Cordon d'alimentation Euro (coudé à 90 degrés des deux côtés, fiche secteur vers prise double Euro 8 avec contact de protection de terre, coudé des deux côtés, 1,5 m) Noir",B01A6Z7WE0 B01A6Z7X80 B01A72KIDY B01A72KIHA B01A72KJ1U B01A72KJ2O,,9.0,,"Les clients sont satisfaits de la qualité et du fonctionnement du câble d'alimentation. Ils le décrivent comme solide, impeccable et sans problème. De plus, il est compatible avec les téléviseurs Samsung et ses enceintes sonores Play1. Le produit répond aux attentes des clients en ce qui concerne sa compatibilité. La longueur est également jugée idéale pour se connecter à une prise électrique grâce à son design coudé. Certains clients mentionnent qu'il offre un bon rapport qualité-prix.

Aspect positif de Qualité
Aspect positif de Fonctionnalité
Aspect positif de Compatibilité
Aspect positif de Longueur
Aspect positif de Rapport qualité-prix
Aspect positif de Couleur
Aspect positif de Esthétique
Aspect positif de Description",EOL,STO,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7.49,,0.0,0.0,0.0,0.0,0.0,0.0,570.0,4.7,5501.0,,1108.0,1328.0,universclub,,298.0,,,,,True,0.0,0.0,2025-03,2025,3
633,B01A72KJ2O,"Hama Cordon d’alimentation Euro (coudé à 90 degrés des deux côtés, fiche secteur vers prise double Euro 8 avec contact de protection de terre, coudé des deux côtés, 5 m) Noir",Hama,,,,,,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,2025-03,2025,3
634,B01AT3K7NC,"Xavax Couvercle universel (anneau en silicone pour casseroles/poêles de diamètre 16, 18 ou 20 cm, trou de vapeur, design à bords gradués, verre, va lave-vaisselle, peu encombrant) Noir/Transparent",xavax,7.27,0.0,-94.44,1.0,0.0,-94.44,,,-100.0,2_app,True,00111544,4047443295637,Xavax Couvercle univ.,,16/18/20 cm,REGULAR,Home & Office,Housewares,Cooking & Dining,Cooking & Backing,Yes,"Xavax Couvercle universel (anneau en silicone pour casseroles/poêles de diamètre 16, 18 ou 20 cm, trou de vapeur, design à bords gradués, verre, va lave-vaisselle, peu encombrant) Noir/Transparent",B01AT3K7NC B01AT3Z228,,8.0,,"Les clients apprécient le couvercle pour son aspect pratique et sa fonctionnalité. Ils mentionnent qu'il est adapté à différentes tailles de casseroles, poêles et diamètres. De plus, ils soulignent la qualité satisfaisante du produit en Nickel qui ne bouge pas la vaisselle. Le produit est également bien fait et solide. Cependant, les avis sont partagés concernant la facilité de nettoyage et l'évacuation de la vapeur.

Aspect positif de Pratique
Aspect positif de Adaptabilité
Aspect positif de Qualité
Aspect positif de Fonctionnalité
Aspect positif de Étanchéité
Aspect positif de Stabilité
Aspect mixte de Facilité de nettoyage
Aspect mixte de Évacuation de la vapeur",PR,STO,,,,,,,,7.27,7.27,0.0,0.0,1.0,1.0,13.99,47.4,0.0,0.0,3.0,21.81,0.0,0.0,668.0,4.5,4513.0,,115530.0,55.0,Amazon,52.9,,,,,,True,,,2025-03,2025,3
635,B01AT3Z228,"Xavax Couvercle universel (anneau en silicone pour casseroles/poêles de diamètre 24, 26 ou 28 cm, trou de vapeur, design à bords gradués, verre, va lave-vaisselle, peu encombrant) Noir/Transparent",xavax,8.79,-50.0,-93.75,1.0,-50.0,-93.75,,,-100.0,1_fab,True,00111545,4047443295644,Xavax Couvercle univ.,,24/26/28 cm,REGULAR,Home & Office,Housewares,Cooking & Dining,Cooking & Backing,Yes,"Xavax Couvercle universel (anneau en silicone pour casseroles/poêles de diamètre 24, 26 ou 28 cm, trou de vapeur, design à bords gradués, verre, va lave-vaisselle, peu encombrant) Noir/Transparent",B01AT3K7NC B01AT3Z228,,8.0,,"Les clients apprécient le couvercle pour son aspect pratique et sa fonctionnalité. Ils mentionnent qu'il est adapté à différentes tailles de casseroles, poêles et diamètres. De plus, ils soulignent la qualité satisfaisante du produit en Nickel qui ne bouge pas la vaisselle. Le produit est également bien fait et solide. Cependant, les avis sont partagés concernant la facilité de nettoyage et l'évacuation de la vapeur.

Aspect positif de Pratique
Aspect positif de Adaptabilité
Aspect positif de Qualité
Aspect positif de Fonctionnalité
Aspect positif de Étanchéité
Aspect positif de Stabilité
Aspect mixte de Facilité de nettoyage
Aspect mixte de Évacuation de la vapeur",PR,STO,,,,,,,,8.79,17.58,8.79,17.58,1.0,2.0,19.99,47.2,0.0,0.0,10.0,87.9,10.0,87.9,668.0,4.5,4513.0,10.3,111751.0,54.0,Amazon,100.0,,34.0,42.0,2.94,4.76,True,60.97,60.98829648894668,2025-03,2025,3
636,B01AUBT1F8,"Cordon d’alimentation Euro pour Sonos PLAY:3/PLAY:5, droit, 5m, noir",Hama,,,-100.0,,,-100.0,,,,1_fab,True,00118025,4047443306708,Hama Cordon d'alimentation Euro pour Sonos PLAY:3/PLAY:5,Noir,"2-Pin-Coupling (double groove) / Fiche ""Euro"" mâle5m",NOT ACTIVE,Consumer Electronics,Diversee,Audio,Plugs & Sockets,Yes,"Cordon d'alimentation Euro pour Sonos PLAY:3/PLAY:5, droit, 5m, noir",B01AUBT1F8 B01AUBTCAC,,3.0,,,EOL,PUA,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,13.99,,0.0,0.0,0.0,0.0,0.0,0.0,,4.9,52.0,,2334.0,1812.0,koka,,113.0,,,,,True,0.0,0.0,2025-03,2025,3
637,B01AUBT6IU,"Cor. alim. Euro pr Sonos PLAY:1/PLAY:5/One, coudé aux extrém., 3 m, nr",Hama,5.37,0.0,-9.14,1.0,0.0,0.0,,,,1_fab,True,00118021,4047443306623,Hama Cor. alim. Euro Sonos PLAY:1/PLAY:5/One (SL),Noir,2-Pin-Coupling (double groove) / Fiche,NOT ACTIVE,Sound & Vision,Cables & Adapters,Audio,Plugs & Sockets,Inactive,,,,,,,EOL,,,,,,,,,5.37,5.37,5.37,5.37,1.0,1.0,9.99,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,4.0,12.0,25.0,8.33,True,54.18,60.0865032715981,2025-03,2025,3
638,B01AUBTCAC,"Cordon d’alimentation Euro pour Sonos PLAY:3/PLAY:5, droit, 5m, blanc",Hama,,,-100.0,,,-100.0,,,,1_fab,True,00118024,4047443306692,Hama Cordon d'alimentation Euro pour Sonos PLAY:3/PLAY:5,Blanc,"2-Pin-Coupling (double groove) / Fiche ""Euro"" mâle5m",NOT ACTIVE,Consumer Electronics,Diversee,Audio,Plugs & Sockets,No,,,,,,,EOL,PUA,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,12.99,,0.0,0.0,0.0,0.0,0.0,0.0,,4.9,52.0,,2376.0,2772.0,,,,,,,,True,0.0,0.0,2025-03,2025,3
639,B01BBTCVKA,"Hama Album Photo ""Fine Art"" (format 30 x 30 cm, 100 pages blanches, sans spirale) Malibu",Hama,61.74,-66.67,-69.59,7.0,-66.67,-69.57,,,-100.0,1_fab,True,00002129,4007249021298,"Hama Album photo Jumbo ""Fine Art""",Malibu,30 x 30 cm100 pages blanches,REGULAR,Picture World,Album,Photo Storage & Presentation,Albums,Yes,"Hama Album Photo ""Fine Art"" (format 30 x 30 cm, 100 pages blanches, sans spirale) Malibu",B01BBTCVKA,,9.0,,"Les clients apprécient la qualité et le format de cet album photo. Ils mentionnent qu'il est bon, permet un grand stockage et une belle capacité pour garder précieusement les photos de leur famille. De plus, ils trouvent que le produit est abordable et protège bien les photographies.

Aspect positif de Qualité
Aspect positif de Capacité de stockage
Aspect positif de Couleur
Aspect positif de Prix abordable
Aspect positif de Protection",PR,STO,3661.0,11.0,0.3005,0.0,0.91,20.02,,26.46,44.1,61.74,185.22,3.0,5.0,15.99,50.2,0.0,0.0,15.0,132.3,51.0,449.82,7171.0,4.3,1464.0,5.4,59432.0,80.0,Amazon,100.0,,128.0,108.0,5.47,19.44,True,61.11,58.74267038354321,2025-03,2025,3
640,B01BBTCVOQ,"Hama Album Photo Fine Art (Format 30 x 30 cm, 100 Pages Blanches, sans Spirale) Kiwi",Hama,81.8,0.0,-10.89,10.0,0.0,0.0,,,,1_fab,True,00002128,4007249021281,"Hama Album photo Jumbo ""Fine Art""",Kiwi,30 x 30 cm100 pages blanches,REGULAR,Picture World,Album,Photo Storage & Presentation,Albums,Yes,"Hama Album Photo Fine Art (Format 30 x 30 cm, 100 Pages Blanches, sans Spirale) Kiwi",B000VRANHM B000VRANI6 B000VRCKRI B000VRCKS2 B000VRCKT6 B000VRE3T6 B000VRFBM4 B000Z1UORI B001UBBJC6 B001UBBJD0 B001UBD140 B001UBD14U B001UBEV4O B001UBIN7K B009HSQ3ES B009HSQ3OS B009HSQ3YS B009HSQ45G B009HSQ4JM B009TLAOA2 B009TLAOW0 B009TLAPLK B009TLAQ3M B009X8SBUQ B009X8SCV4 B009X8SDUO B009X8SEOO B009X8SFSY B009X8SIV8 B00F2BNE82 B00SL6I214 B00SL6I2WI B017JY4RG2 B017JY4RYO B017JY4U5K B017JY4WEY B017JY56TY B017JY580G B017JY5APO B017JY5E7S B0186CU9A4 B0186D2GQS B01BBTCVOQ B01N4C15H5 B01NCK7ZL3 B075RGTRF5 B075RGXBTD B07CQ99GFZ B07CQCWLFL B07F5RFZNL B07GL8PS46 B07GLF5SMF B07NH1D45D B07NH2ZXQ6 B07SXLSXQZ B07ZPFD8PJ B08LP7G1DT,,5.0,,"Les clients apprécient l'apparence et la qualité de cet album photo. Ils le décrivent comme très beau, avec une belle finition. La plupart des avis mentionnent qu'il est solide, bien fini et costaud. Le rapport qualité-prix est excellent et les pages sont grandes. De plus, ils disent que c'est un bon produit qui correspond totalement aux attentes. Cependant, les avis sont partagés sur le nombre de pages et l'épaisseur des pages.

Aspect positif de Apparence
Aspect positif de Qualité
Aspect positif de Rapport qualité-prix
Aspect positif de Taille
Aspect positif de Conformité
Aspect positif de Praticité
Aspect mixte de Nombre de pages
Aspect mixte de Épaisseur des pages",PR,STO,,,,,,,,49.08,8.18,81.8,81.8,6.0,1.0,15.99,59.5,0.0,0.0,51.0,417.18,52.0,425.36,7175.0,4.4,24371.0,25.0,4460.0,3.0,Amazon,93.8,,107.0,76.0,9.35,13.16,True,54.71,55.66181707193,2025-03,2025,3
641,B01BIIKZCK,"Hama Carte mémoire pour téléphone (Micro SDXC pour téléphone / Classe 10, 128 GB - 80 MB/s, Adaptateur mobile) Noir",Hama,,-100.0,-100.0,,-100.0,-100.0,,,,1_fab,True,00124158,4047443305633,Hama MicroSDXC classe 10 UHS-I 80 Mo/s + adaptateur/mobile,,128 GB,REGULAR,Storage Media,Telecom Mobile,Smartphone,MicroSD Cards,Yes,"Hama Carte mémoire pour téléphone (Micro SDXC pour téléphone / Classe 10, 128 GB - 80 MB/s, Adaptateur mobile) Noir",B01BIIKZCK,,1.0,,,PR,STO,175.0,0.0,,0.0,0.0,,,0.0,11.0,0.0,11.0,0.0,1.0,29.99,56.0,0.0,0.0,58.0,550.0,63.0,605.0,45.0,4.5,207.0,,97941.0,1879.0,Amazon,100.0,,,10.0,,10.0,True,0.0,0.0,2025-03,2025,3
642,B01CPBHVIU,"Hama Dragonne universelle (pour appareil photo, appareils photo reflex et appareils photo standard, textile, réglable, longueur de 22 cm) Noir",Hama,,,-100.0,,,-100.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2025-03,2025,3
643,B01CQ54W6E,"Hama Casque Essential HS 200"" avec Microphone (Ultra-léger, Oreillettes rembourrées, Casque stéréo, chaîne stéréo, réglage du Volume sur Le câble, Longueur de câble de 2 m, Prise Jack 3,5 mm) Noir",Hama,5.72,-50.0,-80.0,1.0,-50.0,-80.0,1.0,,,1_fab,True,00139900,4047443303554,"Hama Casque micro de bureau pour PC ""HS-P100""",Argenté / Noir,2m,REGULAR,Computing & Tablet,Speakers/Microfones/Headsets,Desktop/Notebook,Headphones/Headsets,Yes,"Hama Casque Essential HS 200"" avec Microphone (Ultra-léger, Oreillettes rembourrées, Casque stéréo, chaîne stéréo, réglage du Volume sur Le câble, Longueur de câble de 2 m, Prise Jack 3,5 mm) Noir",B0187XDXPA B01CQ54W6E,,8.0,,,PR,STO,,,,,,,,5.72,5.72,5.72,11.44,1.0,1.0,11.99,37.5,0.0,0.0,31.0,177.32,39.0,220.6,,3.8,275.0,25.0,987.0,780.0,Amazon,100.0,,12.0,10.0,8.33,20.0,True,60.42,65.41792983975748,2025-03,2025,3
644,B01CV1RPVM,"Hama Horloge murale radio-pilotée DCF ""Bahnhof"" (horloge radio DCF, mise à l'heure automatique, diamètre de 30 cm) Argent/Blanc",Hama,,-100.0,,,-100.0,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2025-03,2025,3
645,B01DF1Y9Q6,"Hama Support mural TV fixe (pour une diagonale d’écran de 48 à 122 cm (19"" à 48"")) Noir",Hama,,,,,,,,,-100.0,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,2025-03,2025,3
646,B01DF1YLXM,"Hama Ventilateur de table USB (Mini Ventilateur de bureau 10 cm (4""), Bouton ON/OFF, inclinable, idéal aussi pour Chambre, Voiture, Camping) Noir",Hama,,,-100.0,,,-100.0,,,,1_fab,True,00012196,4007249121967,Hama Ventilateur de table USB,Noir,"10 cm (4"")",NOT ACTIVE,Computing & Tablet,PC & Notebook Accessories,Desktop/Notebook,USB Gadgets,Yes,"Hama Ventilateur de table USB (Mini Ventilateur de bureau 10 cm (4""), Bouton ON/OFF, inclinable, idéal aussi pour Chambre, Voiture, Camping) Noir",,,5.0,1.0,"Les clients apprécient la bonne ventilation du ventilateur. Ils le décrivent comme un bon produit qui rafraîchit efficacement et permet d'avoir un bon flux d'air sur soi ou au bureau. Cependant, les avis sont partagés concernant sa puissance et son niveau sonore.

Aspect positif de Ventilation
Aspect mixte de Puissance
Aspect mixte de Niveau sonore",EOL,TUA,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,13.49,,0.0,0.0,0.0,0.0,0.0,0.0,147.0,4.2,685.0,,118.0,168.0,TechInn,,168.0,,,,,True,0.0,0.0,2025-03,2025,3
647,B01DNW2Y3C,"Hama Bloc Multiprises (10 prises, 2 interrupteurs et protection contre surtensions, prises tournées à 45°, longueur de câble de 2 m) Blanc",Hama,,,-100.0,,,-100.0,,,-100.0,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2025-03,2025,3
648,B01DZGI4I0,"Hama Chiffon de nettoyage ""Pocket"" (pour le nettoyage, en microfibre, pour appareil photo/objectif/filtre/lunettes, 15 x 15 cm, dans une pochette pratique en néoprène avec mousqueton) Noir/Gris",Hama,,,-100.0,,,-100.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2025-03,2025,3
649,B01DZGI94O,"Hama Support mural TV Fullmotion (pour diagonale d'écran de 81 à 165cm (32"" à 65""), pour un maximum de 25 kg, VESA jusqu'à 400 x 400, 1 étoile) Noir",Hama,,,-100.0,,,-100.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2025-03,2025,3
650,B01DZGID9K,"Hama Support Mural TV FIX pour TV écran entre 81 cm et 165 cm (32"" à 65""), VESA 400 x 400, jusqu'à 35 kg de charge supportée, Noir",Hama,,,-100.0,,,-100.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2025-03,2025,3
651,B01DZGIF6G,"Hama Support mural TV FULLMOTION pour TV écran plat entre 48 cm et 122 cm (19"" à 48""), pivotant et inclinable, jusqu'à 20 kg de charge supportée, VESA 200x200, 1 bras, Noir",Hama,,-100.0,,,-100.0,,,,,1_fab,True,00118100,4047443308122,Hama Support mural TV FULLMOTION,Noir,"1 ét.200x200122cm (48"")1 bras",REGULAR,Consumer Electronics,Wall Brackets,Television,Holders & Mounting,Yes,"Hama Support mural TV FULLMOTION pour TV écran plat entre 48 cm et 122 cm (19"" à 48""), pivotant et inclinable, jusqu'à 20 kg de charge supportée, VESA 200x200, 1 bras, Noir",B01DZGIF6G B07B98YZXW B07QR75R56 B08NC5KPYB,,22.0,1.0,,PR,STO,1465.0,12.0,0.8191,0.0,2.42,,,0.0,0.0,0.0,25.88,0.0,0.0,31.99,71.7,0.0,0.0,0.0,0.0,1.0,15.94,142.0,4.6,859.0,,1356.0,1182.0,Amazon,100.0,,,83.0,,2.41,True,0.0,0.0,2025-03,2025,3
652,B01DZGIJ26,"Hama Support mural TV FULLMOTION inclinable et pivotant pour TV écran plat entre 48 cm et 122 cm (19"" à 48""), jusqu'à 20 kg de charge supportée, VESA 200x200, Noir",Hama,86.0,42.38,322.6,5.0,25.0,400.0,,,-100.0,1_fab,True,00118101,4047443308139,Hama Support mural TV FULLMOTION,Noir,"1 ét.200x200122cm (48"")2 bras",REGULAR,Consumer Electronics,Wall Brackets,Television,Holders & Mounting,Yes,"Hama Support mural TV FULLMOTION inclinable et pivotant pour TV écran plat entre 48 cm et 122 cm (19"" à 48""), jusqu'à 20 kg de charge supportée, VESA 200x200, Noir",B0089CJLC4 B01DZGIJ26 B01I0ZHZ1I B08NC8GPS5,,7.0,2.0,,PR,STO,,,,,,,,40.7,0.0,86.0,60.4,2.0,0.0,41.99,71.2,0.0,0.0,237.0,4822.95,246.0,4958.85,401.0,4.6,2043.0,25.0,257.0,969.0,Amazon,100.0,,69.0,76.0,7.25,5.26,True,40.97,39.95124329595319,2025-03,2025,3
653,B01E4877WC,"Hama Antivol à combinaison ""USB"" (pour ordinateur portable, câble de 1,8 m, diamètre de 5, 5mm, sans clé, avec code) Argent",Hama,,,-100.0,,,-100.0,,,-100.0,1_fab,True,00054117,4007249541178,"Hama Antivol pour ordinateur portable ""USB""",Argenté / Transparent,,NOT ACTIVE,Computing & Tablet,PC & Notebook Accessories,Notebook,Notebook Accessories,Yes,"Hama Antivol à combinaison ""USB"" (pour ordinateur portable, câble de 1,8 m, diamètre de 5, 5mm, sans clé, avec code) Argent",B0002VFKJS B001O18CDG B002QUZRZU B0032D8X92 B01E4877WC,,8.0,,"Les clients apprécient la facilité d'utilisation et les fonctionnalités du produit. Ils le décrivent comme simple, pratique et parfaitement fonctionnel.

Aspect positif de Facilité d'utilisation
Aspect positif de Fonctionnalité",EOL,TUA,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,25.99,,0.0,0.0,0.0,0.0,0.0,0.0,106.0,3.5,147.0,,86.0,101.0,Other,,253.0,,,,,True,0.0,0.0,2025-03,2025,3
654,B01EG0O104,"Hama Sonic Mobil 185 Enceintes pour Ordinateur - Système Stéréo 2.0, Haut-Parleurs Alimentés en USB, Connexion Jack 3.5mm - Noir/Argent",Hama,46.28,25.08,0.06,5.0,25.0,0.0,,-100.0,-100.0,1_fab,True,00173132,4047443304827,"Hama Enceinte pour ordinateur portable ""Sonic Mobil 185""",Argenté / Noir,"Jack 3,52mm mâle",REGULAR,Computing & Tablet,Speakers/Microfones/Headsets,Desktop/Notebook,Speakers,Yes,"Hama Sonic Mobil 185 Enceintes pour Ordinateur - Système Stéréo 2.0, Haut-Parleurs Alimentés en USB, Connexion Jack 3.5mm - Noir/Argent",,,7.0,,,PR,STO,,,,,,,,37.0,18.5,46.28,37.0,4.0,2.0,12.99,33.0,0.0,0.0,67.0,619.75,70.0,647.5,1349.0,4.1,585.0,25.0,253.0,251.0,Amazon,100.0,,123.0,145.0,4.07,2.76,True,40.86,42.83916963724051,2025-03,2025,3
655,B01GOEOVDM,"Hama Présentoir de Distributeur de pastilles adhésives (1 distributeurs, 300 coins photos, diamètre de 6 mm) Transparent",Hama,,,-100.0,,,-100.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2025-03,2025,3
656,B01HPB96GK,"Hama Clé USB 3.0 ""Laeta"", 256 GB, 40 MB/s, marron",Hama,,,-100.0,,,-100.0,,,,1_fab,True,00124157,4047443306524,"Hama Clé USB ""Laeta""",Bronze,USB 3.0256 GB90Mo/s,REGULAR,Storage Media,Computer,Desktop/Notebook,USB,Yes,"Hama Clé USB 3.0 ""Laeta"", 256 GB, 40 MB/s, marron",B001E7251U B002GQOTTY B005DDQIH8 B00805CG4K B00DR7DFS2 B00U78QOD2 B00U78QYHI B00U7HQ8LG B00U7HQ8PW B01HPB96GK,,3.0,,,PR,STO,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,39.99,63.4,0.0,0.0,22.0,282.0,24.0,314.0,319.0,4.0,152.0,,112296.0,6414.0,Amazon,100.0,,,,,,True,0.0,0.0,2025-03,2025,3
657,B01HPB98DG,"Hama C-Laeta Clé USB 3.1 Gen 1 - Flash Drive 16 Go, Vitesse jusqu'à 40 Mo/s, Clef avec connecteurs USB A & USB C, pour PC/Mac/Tablette et Smartphone - Argentée",Hama,7.2,,-96.67,1.0,,-96.67,,,,1_fab,True,00124161,4047443310552,"Hama Clé USB ""C-Laeta"", USB 3.1/USB 3.0 Type-C, 16 Go, 40 Mo/s, argentée",16 GB,Métal / Plastique,REGULAR,Storage Media,Computer,Desktop/Notebook,USB,Yes,"Hama C-Laeta Clé USB 3.1 Gen 1 - Flash Drive 16 Go, Vitesse jusqu'à 40 Mo/s, Clef avec connecteurs USB A & USB C, pour PC/Mac/Tablette et Smartphone - Argentée",B01HPB98DG B01HPB98WM B01IEJXG0E B07QT6GZ6W B07ZDMHYMS,,7.0,,,PR,STO,,,,,,,,0.0,0.0,7.2,0.0,0.0,0.0,10.49,34.8,0.0,0.0,0.0,0.0,1.0,5.7,,4.4,2480.0,,71531.0,4122.0,Amazon,100.0,,13.0,,7.69,,True,34.65,21.803423105965265,2025-03,2025,3
658,B01HPB98WM,"Hama Clé USB C-Laeta (USB3.1/USB3.0 Type-C, 64GB, Double clé USB, pour Ordinateur Portable, téléphone Mobile, Tablette, OTG, 40 Mo/s, boîtier en métal, USB Type-C, clé de téléphone Portable) Argent",Hama,9.8,,,1.0,,,,,,1_fab,True,00124163,4047443310606,"Hama Clé USB ""C-Laeta""",Argenté,USB 3.1/USB 3.0 Type-C64 GB40 Mo/s,REGULAR,Storage Media,Computer,Desktop/Notebook,USB,Yes,"Hama Clé USB C-Laeta (USB3.1/USB3.0 Type-C, 64GB, Double clé USB, pour Ordinateur Portable, téléphone Mobile, Tablette, OTG, 40 Mo/s, boîtier en métal, USB Type-C, clé de téléphone Portable) Argent",B01HPB98DG B01HPB98WM B01IEJXG0E B07QT6GZ6W B07ZDMHYMS,,4.0,1.0,,PR,STO,487.0,3.0,0.616,0.0,0.76,,,0.0,0.0,9.8,0.0,0.0,0.0,18.99,44.0,0.0,0.0,177.0,1239.0,277.0,1939.0,1206.0,4.4,4851.0,25.0,,,Amazon,94.1,,19.0,,5.26,,True,53.16,34.71106758080313,2025-03,2025,3
659,B01I0ZHZ1I,"Hama Support mural TV TILT inclinable pour TV écran plat entre 48 cm et 122 cm (19"" à 48""), jusqu'à 25 kg de charge supportée, VESA 200x200, Noir",Hama,,,-100.0,,,-100.0,1.0,,,1_fab,True,00118114,4047443320179,Hama Support mural TV TILT,Noir,"200 x 200122 cm (48"")",NOT ACTIVE,Consumer Electronics,Wall Brackets,Television,Holders & Mounting,Yes,"Hama Support mural TV TILT inclinable pour TV écran plat entre 48 cm et 122 cm (19"" à 48""), jusqu'à 25 kg de charge supportée, VESA 200x200, Noir",B0089CJLC4 B01DZGIJ26 B01I0ZHZ1I B08NC8GPS5,,13.0,,,EOL,PUA,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,19.99,27.8,0.0,0.0,0.0,0.0,0.0,0.0,401.0,4.6,2043.0,,1396.0,1838.0,Amazon,,,14.0,,0.0,,True,0.0,0.0,2025-03,2025,3
