,ASIN,Nom du produit,Marque,COGS,COGS LM (%),COGS SPLY (%),Unités,Unités LM (%),Unités SPLY (%),Retours,Retours LM (%),Retours SPLY (%),Source (Fabrication ou Approvisionnement),is_in_vendor_central,Item no.,EAN,Item,Extras,Size,Description Item,Cat. 1,Cat. 2,Cat. 3,Cat. 4,Visible,Title Content,Variations,Brand store URL,Images,Videos,AI summary,Code,Catalogue,Ads Impressions CM,Ads Clicks CM,Ads CTR CM,Ads Units 14d CM,Ads Costs CM,Ads RoAS CM,Ads CVR CM,Sell-out CM,Sell-out PM,Total sell-out CM,Total sell-out PM,Units CM,Units PM,SRP,Margin,Replacements CM,Replacements PM,Stock,Stock value,Total stock,Total stock value,Reviews,Avg. stars,Stars,Coverage,Rank 1,Rank 2,Buy Box,Buy Box PM,Days not Buy Box,Views CM,Views PM,CVR CM,CVR PM,is_in_amvisor,Net PPM,Net PPM SPLY,extract_date,annee,mois
438,B0043YODZ2,Xavax - 110982 - Collier de serrage 90-110 mm (service/atelier),Hama,,-100.0,,,-100.0,,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2025-01,2025,1
439,B0045Q5S16,"Hama Lampe ""col de cygne"" pour ordinateur portable (USB, LED Notebook Light, avec col de cygne flexible, éclairage du clavier et lampe de lecture, pour PC et MAC, 10 LED UHB blanches) Argent",Hama,,,-100.0,,,-100.0,,,,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,2025-01,2025,1
440,B00475DSKS,"Xavax Siphon (pour évier, lave-linge et lave-vaisselle, 1,5"", 2 ports pour siphon 1"" (2,54 cm) et 2 pièges à odeurs, flexible) Blanc/Noir",xavax,24.42,61.08,-56.63,3.0,50.0,-57.14,,-100.0,,1_fab,True,00110967,4047443009265,"Xavax Siphon 1 1/2"" flexible",Blanc,1 pièce/sachet,REGULAR,Home & Office,Domestic Appliance,Installation & Maintenance,Connection & Installation,Yes,"Xavax Siphon (pour évier, lave-linge et lave-vaisselle, 1,5"", 2 ports pour siphon 1"" (2,54 cm) et 2 pièges à odeurs, flexible) Blanc/Noir",B000XA2YGA B003HAI5PC B00475DSKS,,2.0,2.0,,PR,STO,,,,,,,,8.14,8.14,16.28,15.16,1.0,1.0,13.49,27.6,0.0,0.0,0.0,0.0,0.0,0.0,424.0,4.4,2889.0,,85860.0,45.0,Amazon,65.0,,74.0,80.0,2.7,2.5,True,47.64,47.511718360426855,2025-01,2025,1
441,B004IYLMHE,"Hama Clé USB 2.0 ""Rotate, 8 GB (10 MB/s, Flashpen Rotate) Noir/Argenté",Hama,,,-100.0,,,-100.0,,,,1_fab,True,00090891,4007249908919,"Hama Clé USB 2.0 ""Rotate""",Argenté / Noir,8 GB8 GB,REGULAR,Storage Media,Computer,Desktop/Notebook,USB,Yes,"Hama Clé USB 2.0 ""Rotate"" (capacité de 8 GB, taux de transfert de 10 MB/s, avec accroche porte-clefs, flashpen clé usb) Noir/Argent",B002XL2OOY B004IYLMHE B0081JXIOW B00838A26S B00DCNOEJK B07K2RD3MZ B08FRHV5D1 B08FRJJCC5 B08FRKD2HT B08FRKFTY9,,5.0,,,PR,STO,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,5.99,66.7,0.0,0.0,137.0,411.0,137.0,411.0,774.0,4.3,3699.0,,70680.0,4190.0,Amazon,100.0,,,,,,True,0.0,0.0,2025-01,2025,1
442,B004LQ1PLW,"Hama Sacoche de Rangement Sportsline (Sacoche de projecteur, Ordinateur et disques durs, Taille L, 27 x 39 x 15 cm, rembourré, pour Acer, BenQ, Epson, LG, Optoma BeamerL) Noir",Hama,26.94,,-87.5,1.0,,-87.5,,,,1_fab,True,00101066,4047443117045,"Hama Sacoche de rangement pour projecteur ""Sportsline""",Noir,L,REGULAR,Computing & Tablet,Notebook Bags,Projecting,Projectors,Yes,"Hama Sacoche de rangement ""Sportsline"" (sacoche de projecteur, ordinateur et disques durs, taille L, 27 x 39 x 15 cm, rembourré, pour Acer, BenQ, Epson, LG, Optoma BeamerL) Noir",B004GWX8XE B004LQ1PLW,,17.0,,"Les clients apprécient la qualité et la capacité de la sacoche pour vidéoprojecteur. Ils mentionnent qu'elle est solide, résistant bien aux différents voyages et permet un transport en toute sécurité. La housse est spacieuse, offrant suffisamment de place pour les accessoires comme les câbles, télécommandes et connectiques. De plus, ils soulignent que le produit protège efficacement l'appareil contre les chocs. Les clients trouvent également la finition impeccable. Cependant, les avis sont partagés concernant ses dimensions.

Aspect positif de Qualité
Aspect positif de Capacité
Aspect positif de Pratique
Aspect positif de Protection
Aspect positif de Finition
Aspect positif de Rapport qualité-prix
Aspect mixte de Dimensions",PR,STO,,,,,,,,26.94,0.0,26.94,0.0,1.0,0.0,58.49,34.0,0.0,0.0,18.0,484.92,20.0,538.74,577.0,4.5,944.0,18.0,227.0,1089.0,Amazon,100.0,,39.0,,2.56,,True,50.67,48.608979278587874,2025-01,2025,1
443,B0050GRM28,"Hama Pochette Ready for Business (pour Stocker 24 CD/DVD/Blu-Ray, 6 emplacements pour Carte mémoire) Noir",Hama,,-100.0,-100.0,,-100.0,-100.0,,,,1_fab,True,00095606,4007249956064,"Hama Pochette ""Ready for Business""",Noir,pour 24 CD/DVD/Blu-ray,REGULAR,Consumer Electronics,Storage,Universal,Storage & Archiving,Yes,"Hama Pochette ""Ready for Business"" (pour stocker 24 CD/DVD/Blu-Ray, 6 emplacements pour carte mémoire) Noir",B00006IVSZ B000JIDNHA B000PHE8B0 B000PHI1E0 B003TQY5YY B003TQY61Q B003TQZQT2 B0050GRM28 B0050GRMAA B0050GRMH8 B0050GRMLY B0050GRMW8 B0050GRN2W B005CTKV9E B0090VYHM2 B0090VYHOK B0792DP88Z B0792TCS2C,,3.0,,"Les clients apprécient la solidité et le design de ces pochettes. Ils les décrivent comme jolies, avec des motifs sympathiques. De plus, ils mentionnent que la matière est plutôt bonne et résistante. Certains soulignent également qu'elles sont faciles à manipuler pour les enfants. D'autres trouvent que le produit remplit parfaitement son office. Le rapport qualité-prix est jugé bon par les clients.

Aspect positif de Solidité
Aspect positif de Esthétique
Aspect positif de Pratique
Aspect positif de Capacité
Aspect positif de Rapport qualité-prix
Aspect positif de Fonctionnel
Aspect positif de Encombrement
Aspect positif de Fonctionnalité",PR,STO,,,,,,,,0.0,4.62,0.0,4.62,0.0,1.0,8.99,59.7,0.0,0.0,25.0,115.5,25.0,115.5,1207.0,4.6,5274.0,25.0,452.0,473.0,Amazon,100.0,,,15.0,,6.67,True,0.0,0.0,2025-01,2025,1
444,B0050GRMW8,"Hama Pochette ""Up To Fashion"" (pour 48 disques, CD/DVD/Blu-ray/livres audio, étui de rangement, gain de place pour la voiture, la maison, avec motif du diable) Rouge",Hama,39.32,497.57,-25.3,6.0,500.0,-25.0,,,,1_fab,True,00095672,4007249956729,"Hama Pochette ""Up to Fashion""",Rouge,pour 48 CD/DVD/Blu-ray,NOT ACTIVE,Sound & Vision,Media Storage & Organization,Universal,Storage & Archiving,Inactive,,,,,,,EOL,,,,,,,,,19.74,6.58,39.32,6.58,3.0,1.0,10.99,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,49.0,33.0,12.24,3.03,True,57.83,52.827258609664746,2025-01,2025,1
445,B0050GRN2W,"Hama Pochette Up To Fashion (pour 48 disques, CD/DVD/Blu-ray/livres audio, étui de rangement, gain de place pour la voiture, la maison, avec motif papillon) Rose",Hama,302.91,-4.01,21.5,46.0,-4.17,21.05,,,,1_fab,True,00095673,4007249956736,"Hama Pochette ""Up to Fashion""",Marbre rose,pour 48 CD/DVD/Blu-ray,REGULAR,Consumer Electronics,Storage,Universal,Storage & Archiving,Yes,"Hama Pochette ""Up To Fashion"" (pour 48 disques, CD/DVD/Blu-ray/livres audio, étui de rangement, gain de place pour la voiture, la maison, avec motif papillon) Rose",B00006IVSZ B000JIDNHA B000PHE8B0 B000PHI1E0 B003TQY5YY B003TQY61Q B003TQZQT2 B0050GRM28 B0050GRMAA B0050GRMH8 B0050GRMLY B0050GRMW8 B0050GRN2W B005CTKV9E B0090VYHM2 B0090VYHOK B0792DP88Z B0792TCS2C,,4.0,,"Les clients apprécient la solidité et le design de ces pochettes. Ils les décrivent comme jolies, avec des motifs sympathiques. De plus, ils mentionnent que la matière est plutôt bonne et résistante. Certains soulignent également qu'elles sont faciles à manipuler pour les enfants. D'autres trouvent que le produit remplit parfaitement son office. Le rapport qualité-prix est jugé bon par les clients.

Aspect positif de Solidité
Aspect positif de Esthétique
Aspect positif de Pratique
Aspect positif de Capacité
Aspect positif de Rapport qualité-prix
Aspect positif de Fonctionnel
Aspect positif de Encombrement
Aspect positif de Fonctionnalité",PR,STO,17544.0,67.0,0.3819,9.0,8.02,11.42,13.43,72.38,236.88,296.33,315.57,11.0,36.0,10.99,50.9,0.0,0.0,80.0,526.4,82.0,539.56,1207.0,4.6,5274.0,9.6,57.0,102.0,Amazon,100.0,,419.0,411.0,10.74,11.68,True,48.92,50.13836220149636,2025-01,2025,1
446,B0053DXXJO,"Xavax Thermomètre analogique pour réfrigérateur, freezer ou congélateur (à suspendre au réfrigérateur, congélateur, cave à vin, minibar, minimum -30 degrés, maximum 50 degrés, format rond) Blanc",xavax,,-100.0,-100.0,,-100.0,-100.0,,-100.0,-100.0,2_app,True,00111309,4047443124357,Xavax Thermomètre analog. pr réfrigér.,Blanc,congélat. vert.,REGULAR,Home & Office,Domestic Appliance,Home,Cleaning,Yes,"Xavax Thermomètre analogique pour réfrigérateur, freezer ou congélateur (à suspendre au réfrigérateur, congélateur, cave à vin, minibar, minimum -30 degrés, maximum 50 degrés, format rond) Blanc",B000XA2YGK B0015C3LVW B002IK75DA B002IK8AWK B002IKBZWM B0053DXXJO B00CEVQE1C B017J9FOZA B0CL9YMSY1,,4.0,1.0,"Les clients apprécient la fonctionnalité du thermomètre, notamment sa capacité à contrôler le bon fonctionnement des réfrigérateurs et congélateurs. Ils mentionnent qu'il est excellent pour un congélateur. De plus, ils trouvent que son encombrement est faible et qu'il convient parfaitement bien pour une cave à vin. Cependant, les avis sont partagés concernant la température, la qualité et la précision.

Aspect positif de Fonctionnalité
Aspect positif de Compatibilité
Aspect positif de Encombrement
Aspect positif de Facilité d'utilisation
Aspect mixte de Température
Aspect mixte de Qualité
Aspect mixte de Précision",PR,STO,8046.0,99.0,1.2304,43.0,9.41,19.01,43.43,0.0,5.94,0.0,0.0,0.0,2.0,5.49,28.6,0.0,0.0,209.0,620.73,0.0,0.0,1440.0,4.0,1655.0,,13989.0,25.0,Amazon,9.5,,,,,,True,,,2025-01,2025,1
447,B0054RDOCA,"Thomson Télécommande Universelle 2 en 1 ""ROC 2411"" (Télécommande avec Fonction d'apprentissage, Convient pour Deux appareils, pour Plus de 1 000 Marques) Noir",Thomson,22.8,100.0,0.0,2.0,100.0,0.0,1.0,0.0,,1_fab,True,00131897,4047443118639,Thomson Télécommande universelle ROC2411 2 en 1,Noir,,REGULAR,Consumer Electronics,Consumer Electronics | Thomson,Universal,Remote Controls,Yes,"Thomson Télécommande Universelle 2 en 1 ""ROC 2411"" (Télécommande avec Fonction d'apprentissage, Convient pour Deux appareils, pour Plus de 1 000 Marques) Noir",B0054RDOCA B0054RDOL6 B00FJQGBSA B073CPQYY9 B07B2DS3CW B07CGR879T B07CH4K3MR B07D1L73XQ B07D1LMM4J B07D1MZ8RD,https://www.amazon.fr/stores/THOMSON/page/9085BC94-6517-4F08-810D-BB3D07708792,4.0,,"Les clients apprécient la conformité et le bon rapport qualité-prix de ce produit. Ils mentionnent qu'il est un excellent choix, sans nécessiter de programmer. Le prix est également considéré comme abordable. Cependant, les clients trouvent que la procédure de réglage est capricieuse et impossible à paramétrer. Les avis sont partagés sur sa compatibilité et facilité d'utilisation.

Aspect positif de Conformité
Aspect positif de Prix abordable
Aspect positif de Esthétique
Aspect positif de Fonctionnalité
Aspect mixte de Compatibilité
Aspect mixte de Facilité d'utilisation
Aspect négatif de Réglage",PR,STO,,,,,,,,22.8,0.0,22.8,11.4,2.0,0.0,19.99,37.7,0.0,0.0,3.0,34.2,9.0,100.38,245.0,3.5,313.0,3.0,4446.0,5682.0,Amazon,100.0,,89.0,45.0,2.25,2.22,True,53.94,52.36893203883495,2025-01,2025,1
448,B0054RDOL6,"Thomson Télécommande universelle 4 en 1 ""ROC 4411"" (Télécommande avec fonction d'apprentissage, convient pour quatre appareils, pour plus de 1 000 marques) Noir",Thomson,33.91,,222.65,3.0,,200.0,1.0,,0.0,1_fab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,60.44,57.05116103454786,2025-01,2025,1
449,B0056168O0,"Hama Boîtier de Rangement Mince (pour Carte mémoires, pour 10 Cartes (Cartes CF/SM/SD/MMC/xD/Mstick)) Transparent/Noir",Hama,12.22,,100.0,2.0,,100.0,,,,1_fab,True,00095985,4007249959850,Hama Boîte Mémoire,Noir,,REGULAR,Photo & Accessories,Studio & Diverse,Camera,Camera Bags,Yes,"Hama Boîtier de rangement mince (pour carte mémoires, pour 10 cartes (cartes CF/SM/SD/MMC/xD/Mstick)) Transparent/Noir",B0000932BP B0002W6FO6 B0002W6FOQ B0002W6FP0 B001D4T1XY B001D4YOJK B002CU2WVQ B002CU2WZC B002G146DI B002M1XSJU B002M24JX8 B002N8UG5G B002N8WE2Y B002N8WE4C B002N91UZU B003YZ08OG B0056168O0,,2.0,,"Les clients apprécient la grande capacité de rangement et d'organisation des cartes SD. Ils trouvent le produit robuste, bien fini et pratique. De plus, ils mentionnent que c'est un excellent rapport qualité-prix. Certains soulignent qu'il est simple d'emploi et utile pour conserver les cartes bien à l'abri des poussieres. D'autres ont des avis partagés sur le maintien des cartes et sa finition.

Aspect positif de Taille
Aspect positif de Qualité
Aspect positif de Pratique
Aspect positif de Protection
Aspect positif de Rapport qualité-prix
Aspect positif de Fermeture
Aspect mixte de Finition
Aspect mixte de Maintien des cartes",PR,STO,,,,,,,,6.11,0.0,12.22,0.0,1.0,0.0,9.99,26.6,0.0,0.0,12.0,73.32,28.0,171.08,923.0,4.3,1736.0,,149.0,189.0,Amazon,100.0,,20.0,,10.0,,True,45.74,50.31903190319032,2025-01,2025,1
450,B005C3ZXIY,Adaptateur de tuyau d'échappement pour sèche-linge (idéal pour les sèche-linge avec un raccord de 100 mm) blanc,xavax,,,-100.0,,,-100.0,,,,2_app,True,00111306,4047443119650,Xavax Adaptateur-tuyau d´évacuation d´air pour sèche-linge,Blanc,,REGULAR,Home & Office,Domestic Appliance,Installation & Maintenance,Connection & Installation,Yes,Adaptateur de tuyau d'échappement pour sèche-linge (idéal pour les sèche-linge avec un raccord de 100 mm) blanc,B000XA2YM4 B005C3ZXIY B00E5C0CI4 B01MRVHE6N B079J93N9Q,,5.0,,"Les clients apprécient la facilité d'installation et de déplacement du produit. Ils le décrivent comme pratique, efficace et idéal pour déplacer un électroménager. Cependant, les avis sont partagés concernant sa stabilité et son fonctionnement.

Aspect positif de Facilité d'installation
Aspect positif de Facilité de déplacement
Aspect positif de Réglable
Aspect mixte de Stabilité
Aspect mixte de Fonctionnalité",PR,STO,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7.99,69.0,0.0,0.0,23.0,99.82,0.0,0.0,517.0,4.1,1608.0,,5643.0,1878.0,,0.0,,,,,,True,,,2025-01,2025,1
451,B005DJKEY0,"Hama Album Photo Singo (Album Auto-adhésif, 28 x 31 cm, 20 Pages, pour 60 Photos au Format 10 x 15 cm) Orange",Hama,,-100.0,-100.0,,-100.0,-100.0,,,,1_fab,True,00106264,4047443132840,"Hama Album photo autocollant ""Singo""",Orange,28 x 31 cm20 pages blanches,REGULAR,Picture World,Album,Photo Storage & Presentation,Albums,Yes,"Hama Album Photo ""Singo"" (album auto-adhésif, 28 x 31 cm, 20 pages, pour 60 photos au format 10 x 15 cm) Orange",B005DJKEY0 B005DJKF5I B005DJKFIU B005DJKFUS B005DJKG0C B005DJKGFC B005DJKGO8 B005DJKGWA B005DJKH1A B005DJKIKK B005DJKJ2C B005DJKJIQ B005DJXYY2 B005DJXZ7I B005DJXZIM B005DJXZSC B0CGQLJGSH,,6.0,,"Les clients apprécient la qualité et l'apparence de cet album photo. Ils le décrivent comme robuste, avec une belle couleur qui correspond aux différentes photos. De plus, ils mentionnent que son format est adéquat pour contenir de grandes photos. Le produit est pratique et fonctionnel. Cependant, les avis sont partagés concernant sa capacité.

Aspect positif de Qualité
Aspect positif de Apparence
Aspect positif de Taille
Aspect positif de Rapport qualité-prix
Aspect positif de Conception
Aspect positif de Pratique
Aspect positif de Fonctionnalité
Aspect mixte de Capacité",PR,STO,,,,,,,,0.0,0.0,0.0,4.55,0.0,0.0,9.99,60.7,0.0,0.0,1.0,4.55,7.0,31.85,2955.0,4.5,10743.0,1.0,35500.0,54.0,Amazon,100.0,,,24.0,,4.17,True,0.0,0.0,2025-01,2025,1
452,B005DJKF5I,"Hama Album Photo Singo (Album Auto-adhésif, 28 x 31 cm, 20 Pages, pour 60 Photos au Format 10 x 15 cm) Vert",Hama,,,-100.0,,,-100.0,,,,1_fab,True,00106265,4047443132857,"Hama Album photo autocollant ""Singo""",Vert,28 x 31 cm20 pages blanches,REGULAR,Picture World,Album,Photo Storage & Presentation,Albums,Yes,"Hama Album Photo ""Singo"" (album auto-adhésif, 28 x 31 cm, 20 pages, pour 60 photos au format 10 x 15 cm) Vert",B005DJKEY0 B005DJKF5I B005DJKFIU B005DJKFUS B005DJKG0C B005DJKGFC B005DJKGO8 B005DJKGWA B005DJKH1A B005DJKIKK B005DJKJ2C B005DJKJIQ B005DJXYY2 B005DJXZ7I B005DJXZIM B005DJXZSC B0CGQLJGSH,,5.0,,"Les clients apprécient la qualité et l'apparence de cet album photo. Ils le décrivent comme robuste, avec une belle couleur qui correspond aux différentes photos. De plus, ils mentionnent que son format est adéquat pour contenir de grandes photos. Le produit est pratique et fonctionnel. Cependant, les avis sont partagés concernant sa capacité.

Aspect positif de Qualité
Aspect positif de Apparence
Aspect positif de Taille
Aspect positif de Rapport qualité-prix
Aspect positif de Conception
Aspect positif de Pratique
Aspect positif de Fonctionnalité
Aspect mixte de Capacité",PR,STO,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,9.99,64.0,0.0,0.0,3.0,13.65,6.0,27.3,2955.0,4.5,10743.0,,35500.0,54.0,Amazon,100.0,,,,,,True,0.0,0.0,2025-01,2025,1
453,B005DJKFIU,"Hama Album Photo Singo (Album Auto-adhésif, 28 x 31 cm, 20 Pages, pour 60 Photos au Format 10 x 15 cm) Rose",Hama,4.51,-85.71,-74.07,1.0,-85.71,-75.0,,,,1_fab,True,00106266,4047443132864,"Hama Album photo autocollant ""Singo""",Marbre rose,28 x 31 cm20 pages blanches,REGULAR,Picture World,Album,Photo Storage & Presentation,Albums,Yes,"Hama Album Photo ""Singo"" (album auto-adhésif, 28 x 31 cm, 20 pages, pour 60 photos au format 10 x 15 cm) Rose",B005DJKEY0 B005DJKF5I B005DJKFIU B005DJKFUS B005DJKG0C B005DJKGFC B005DJKGO8 B005DJKGWA B005DJKH1A B005DJKIKK B005DJKJ2C B005DJKJIQ B005DJXYY2 B005DJXZ7I B005DJXZIM B005DJXZSC B0CGQLJGSH,,6.0,,"Les clients apprécient la qualité et l'apparence de cet album photo. Ils le décrivent comme robuste, avec une belle couleur qui correspond aux différentes photos. De plus, ils mentionnent que son format est adéquat pour contenir de grandes photos. Le produit est pratique et fonctionnel. Cependant, les avis sont partagés concernant sa capacité.

Aspect positif de Qualité
Aspect positif de Apparence
Aspect positif de Taille
Aspect positif de Rapport qualité-prix
Aspect positif de Conception
Aspect positif de Pratique
Aspect positif de Fonctionnalité
Aspect mixte de Capacité",NP,STO,,,,,,,,0.0,9.02,4.51,31.57,0.0,2.0,9.99,62.2,0.0,0.0,6.0,27.06,12.0,54.12,2955.0,4.5,10743.0,6.0,35500.0,54.0,ALFA DISCOUNT,100.0,2.0,41.0,44.0,2.44,15.91,True,71.2,64.82746062095967,2025-01,2025,1
454,B005DJKFUS,"Hama Album Photo Singo (Album Grand Format, 30 x 30 cm, 100 Pages, pour 400 Photos au Format 10 x 15 cm) Aqua",Hama,17.58,200.0,50.0,3.0,200.0,50.0,,,,1_fab,True,00106255,4047443132833,"Hama Album photo grand format ""Singo""",Eau,30x30 cm100 pages blanches,REGULAR,Picture World,Album,Photo Storage & Presentation,Albums,Yes,"Hama Album Photo ""Singo"" (album grand format, 30 x 30 cm, 100 pages, pour 400 photos au format 10 x 15 cm) Aqua",B005DJKEY0 B005DJKF5I B005DJKFIU B005DJKFUS B005DJKG0C B005DJKGFC B005DJKGO8 B005DJKGWA B005DJKH1A B005DJKIKK B005DJKJ2C B005DJKJIQ B005DJXYY2 B005DJXZ7I B005DJXZIM B005DJXZSC B0CGQLJGSH,,8.0,,"Les clients apprécient la qualité et l'apparence de cet album photo. Ils le décrivent comme robuste, avec une belle couleur qui correspond aux différentes photos. De plus, ils mentionnent que son format est adéquat pour contenir de grandes photos. Le produit est pratique et fonctionnel. Cependant, les avis sont partagés concernant sa capacité.

Aspect positif de Qualité
Aspect positif de Apparence
Aspect positif de Taille
Aspect positif de Rapport qualité-prix
Aspect positif de Conception
Aspect positif de Pratique
Aspect positif de Fonctionnalité
Aspect mixte de Capacité",NP,STO,,,,,,,,0.0,0.0,17.58,5.86,0.0,0.0,15.49,63.1,0.0,0.0,38.0,222.68,63.0,369.18,2955.0,4.5,10743.0,21.0,35500.0,18.0,Amazon,100.0,,102.0,59.0,2.94,1.69,True,72.28,71.98486206553132,2025-01,2025,1
455,B005DJKG0C,"Hama Album Photos Mémo Singo (Livre Photo 100 Pages Blanches avec Pochettes pour 200 Photos 10x15 cm, Album Photos Souvenirs 22,5x22 cm, Range CD, Zone Mémo, Album Traditionnel Motif Fleurs) Orange",Hama,10.8,0.0,-91.32,2.0,0.0,-91.3,,-100.0,,1_fab,True,00106256,4047443132604,"Hama Album photo ""Singo""",Orange,pour 200 photos au format 10x15 cm,REGULAR,Picture World,Album,Photo Storage & Presentation,Albums,Yes,"Hama Album Photos Mémo ""Singo"" (Livre Photo 100 pages blanches avec pochettes pour 200 photos 10x15 cm, Album Photos Souvenirs 22,5x22 cm, Range CD, Zone Mémo, Album traditionnel Motif Fleurs) Orange",B005DJKEY0 B005DJKF5I B005DJKFIU B005DJKFUS B005DJKG0C B005DJKGFC B005DJKGO8 B005DJKGWA B005DJKH1A B005DJKIKK B005DJKJ2C B005DJKJIQ B005DJXYY2 B005DJXZ7I B005DJXZIM B005DJXZSC B0CGQLJGSH,,7.0,,"Les clients apprécient la qualité et l'apparence de cet album photo. Ils le décrivent comme robuste, avec une belle couleur qui correspond aux différentes photos. De plus, ils mentionnent que son format est adéquat pour contenir de grandes photos. Le produit est pratique et fonctionnel. Cependant, les avis sont partagés concernant sa capacité.

Aspect positif de Qualité
Aspect positif de Apparence
Aspect positif de Taille
Aspect positif de Rapport qualité-prix
Aspect positif de Conception
Aspect positif de Pratique
Aspect positif de Fonctionnalité
Aspect mixte de Capacité",PR,STO,,,,,,,,0.0,10.8,10.8,10.8,0.0,2.0,10.99,56.5,0.0,0.0,8.0,43.2,8.0,43.2,2955.0,4.5,10743.0,8.0,35500.0,54.0,Amazon,100.0,,64.0,61.0,3.13,3.28,True,67.55,58.2227202206516,2025-01,2025,1
456,B005DJKGFC,"Hama Album Photo Singo (Album minimax, 22 x 22,5 cm, 100 Pages, pour 200 Photos au Format 10 x 15 cm) Vert",Hama,5.4,0.0,-97.13,1.0,0.0,-97.14,,,,1_fab,True,00106257,4047443132611,"Hama Album photo ""Singo""",Vert,pour 200 photos au format 10x15 cm,REGULAR,Picture World,Album,Photo Storage & Presentation,Albums,Yes,"Hama Album Photo ""Singo"" (album minimax, 22 x 22,5 cm, 100 pages, pour 200 photos au format 10 x 15 cm) Vert",B005DJKEY0 B005DJKF5I B005DJKFIU B005DJKFUS B005DJKG0C B005DJKGFC B005DJKGO8 B005DJKGWA B005DJKH1A B005DJKIKK B005DJKJ2C B005DJKJIQ B005DJXYY2 B005DJXZ7I B005DJXZIM B005DJXZSC B0CGQLJGSH,,7.0,,"Les clients apprécient la qualité et l'apparence de cet album photo. Ils le décrivent comme robuste, avec une belle couleur qui correspond aux différentes photos. De plus, ils mentionnent que son format est adéquat pour contenir de grandes photos. Le produit est pratique et fonctionnel. Cependant, les avis sont partagés concernant sa capacité.

Aspect positif de Qualité
Aspect positif de Apparence
Aspect positif de Taille
Aspect positif de Rapport qualité-prix
Aspect positif de Conception
Aspect positif de Pratique
Aspect positif de Fonctionnalité
Aspect mixte de Capacité",PR,STO,,,,,,,,0.0,0.0,5.4,5.4,0.0,0.0,10.99,61.7,0.0,0.0,5.0,27.0,17.0,91.8,2955.0,4.5,10743.0,5.0,35500.0,54.0,Amazon,100.0,,40.0,50.0,2.5,2.0,True,67.87,58.86383347788379,2025-01,2025,1
457,B005DJKGO8,"Hama Album, Rose, 22 x 22,5",Hama,10.8,100.0,-95.56,2.0,100.0,-95.56,,,,1_fab,True,00106258,4047443132628,"Hama Album photo ""Singo""",Marbre rose,pour 200 photos au format 10 x 15 cm,REGULAR,Picture World,Album,Photo Storage & Presentation,Albums,Yes,"Hama Album Photo ""Singo"" (album minimax, 22 x 22,5 cm, 100 pages, pour 200 photos au format 10 x 15 cm) Rose",B005DJKEY0 B005DJKF5I B005DJKFIU B005DJKFUS B005DJKG0C B005DJKGFC B005DJKGO8 B005DJKGWA B005DJKH1A B005DJKIKK B005DJKJ2C B005DJKJIQ B005DJXYY2 B005DJXZ7I B005DJXZIM B005DJXZSC B0CGQLJGSH,,8.0,,"Les clients apprécient la qualité et l'apparence de cet album photo. Ils le décrivent comme robuste, avec une belle couleur qui correspond aux différentes photos. De plus, ils mentionnent que son format est adéquat pour contenir de grandes photos. Le produit est pratique et fonctionnel. Cependant, les avis sont partagés concernant sa capacité.

Aspect positif de Qualité
Aspect positif de Apparence
Aspect positif de Taille
Aspect positif de Rapport qualité-prix
Aspect positif de Conception
Aspect positif de Pratique
Aspect positif de Fonctionnalité
Aspect mixte de Capacité",PR,STO,,,,,,,,5.4,5.4,10.8,5.4,1.0,1.0,10.99,56.5,0.0,0.0,0.0,0.0,1.0,5.4,2955.0,4.5,10743.0,,35500.0,54.0,Amazon,100.0,,52.0,39.0,3.85,2.56,True,67.87,58.59955102745641,2025-01,2025,1
